data_value,date,domain_source,element_id,element_name,onet_soc_code,scale_id,scale_name,title
4.67,06/2008,Analyst,1.B.1.f,Conventional,49-2022.00,OI,Occupational Interests,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-2022.00,IH,Occupational Interest High-Point,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-2022.00,IH,Occupational Interest High-Point,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
6.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-2022.00,IH,Occupational Interest High-Point,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-2091.00,OI,Occupational Interests,Avionics Technicians
4.33,06/2008,Analyst,1.B.1.b,Investigative,49-2091.00,OI,Occupational Interests,Avionics Technicians
1.33,06/2008,Analyst,1.B.1.c,Artistic,49-2091.00,OI,Occupational Interests,Avionics Technicians
1.0,06/2008,Analyst,1.B.1.d,Social,49-2091.00,OI,Occupational Interests,Avionics Technicians
2.33,06/2008,Analyst,1.B.1.e,Enterprising,49-2091.00,OI,Occupational Interests,Avionics Technicians
4.33,06/2008,Analyst,1.B.1.f,Conventional,49-2091.00,OI,Occupational Interests,Avionics Technicians
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-2091.00,IH,Occupational Interest High-Point,Avionics Technicians
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-2091.00,IH,Occupational Interest High-Point,Avionics Technicians
6.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-2091.00,IH,Occupational Interest High-Point,Avionics Technicians
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-2092.00,OI,Occupational Interests,"Electric Motor, Power Tool, and Related Repairers"
2.33,06/2008,Analyst,1.B.1.b,Investigative,49-2092.00,OI,Occupational Interests,"Electric Motor, Power Tool, and Related Repairers"
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-2092.00,OI,Occupational Interests,"Electric Motor, Power Tool, and Related Repairers"
1.0,06/2008,Analyst,1.B.1.d,Social,49-2092.00,OI,Occupational Interests,"Electric Motor, Power Tool, and Related Repairers"
1.33,06/2008,Analyst,1.B.1.e,Enterprising,49-2092.00,OI,Occupational Interests,"Electric Motor, Power Tool, and Related Repairers"
3.33,06/2008,Analyst,1.B.1.f,Conventional,49-2092.00,OI,Occupational Interests,"Electric Motor, Power Tool, and Related Repairers"
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-2092.00,IH,Occupational Interest High-Point,"Electric Motor, Power Tool, and Related Repairers"
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-2092.00,IH,Occupational Interest High-Point,"Electric Motor, Power Tool, and Related Repairers"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-2092.00,IH,Occupational Interest High-Point,"Electric Motor, Power Tool, and Related Repairers"
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-2093.00,OI,Occupational Interests,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
3.0,06/2008,Analyst,1.B.1.b,Investigative,49-2093.00,OI,Occupational Interests,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-2093.00,OI,Occupational Interests,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
1.0,06/2008,Analyst,1.B.1.d,Social,49-2093.00,OI,Occupational Interests,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
2.0,06/2008,Analyst,1.B.1.e,Enterprising,49-2093.00,OI,Occupational Interests,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
4.0,06/2008,Analyst,1.B.1.f,Conventional,49-2093.00,OI,Occupational Interests,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-2093.00,IH,Occupational Interest High-Point,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-2093.00,IH,Occupational Interest High-Point,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-2093.00,IH,Occupational Interest High-Point,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-2094.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
5.33,06/2008,Analyst,1.B.1.b,Investigative,49-2094.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
2.33,06/2008,Analyst,1.B.1.c,Artistic,49-2094.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
1.0,06/2008,Analyst,1.B.1.d,Social,49-2094.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
2.67,06/2008,Analyst,1.B.1.e,Enterprising,49-2094.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
4.67,06/2008,Analyst,1.B.1.f,Conventional,49-2094.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-2094.00,IH,Occupational Interest High-Point,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-2094.00,IH,Occupational Interest High-Point,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
6.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-2094.00,IH,Occupational Interest High-Point,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
6.67,06/2008,Analyst,1.B.1.a,Realistic,49-2095.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
3.0,06/2008,Analyst,1.B.1.b,Investigative,49-2095.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
1.33,06/2008,Analyst,1.B.1.c,Artistic,49-2095.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
1.0,06/2008,Analyst,1.B.1.d,Social,49-2095.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
2.0,06/2008,Analyst,1.B.1.e,Enterprising,49-2095.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
3.67,06/2008,Analyst,1.B.1.f,Conventional,49-2095.00,OI,Occupational Interests,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-2095.00,IH,Occupational Interest High-Point,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-2095.00,IH,Occupational Interest High-Point,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-2095.00,IH,Occupational Interest High-Point,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-2096.00,OI,Occupational Interests,"Electronic Equipment Installers and Repairers, Motor Vehicles"
5.0,06/2008,Analyst,1.B.1.b,Investigative,49-2096.00,OI,Occupational Interests,"Electronic Equipment Installers and Repairers, Motor Vehicles"
2.0,06/2008,Analyst,1.B.1.c,Artistic,49-2096.00,OI,Occupational Interests,"Electronic Equipment Installers and Repairers, Motor Vehicles"
1.0,06/2008,Analyst,1.B.1.d,Social,49-2096.00,OI,Occupational Interests,"Electronic Equipment Installers and Repairers, Motor Vehicles"
2.0,06/2008,Analyst,1.B.1.e,Enterprising,49-2096.00,OI,Occupational Interests,"Electronic Equipment Installers and Repairers, Motor Vehicles"
4.33,06/2008,Analyst,1.B.1.f,Conventional,49-2096.00,OI,Occupational Interests,"Electronic Equipment Installers and Repairers, Motor Vehicles"
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-2096.00,IH,Occupational Interest High-Point,"Electronic Equipment Installers and Repairers, Motor Vehicles"
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-2096.00,IH,Occupational Interest High-Point,"Electronic Equipment Installers and Repairers, Motor Vehicles"
6.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-2096.00,IH,Occupational Interest High-Point,"Electronic Equipment Installers and Repairers, Motor Vehicles"
6.33,06/2008,Analyst,1.B.1.a,Realistic,49-2097.00,OI,Occupational Interests,Audiovisual Equipment Installers and Repairers
3.0,06/2008,Analyst,1.B.1.b,Investigative,49-2097.00,OI,Occupational Interests,Audiovisual Equipment Installers and Repairers
1.33,06/2008,Analyst,1.B.1.c,Artistic,49-2097.00,OI,Occupational Interests,Audiovisual Equipment Installers and Repairers
2.0,06/2008,Analyst,1.B.1.d,Social,49-2097.00,OI,Occupational Interests,Audiovisual Equipment Installers and Repairers
3.0,06/2008,Analyst,1.B.1.e,Enterprising,49-2097.00,OI,Occupational Interests,Audiovisual Equipment Installers and Repairers
4.33,06/2008,Analyst,1.B.1.f,Conventional,49-2097.00,OI,Occupational Interests,Audiovisual Equipment Installers and Repairers
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-2097.00,IH,Occupational Interest High-Point,Audiovisual Equipment Installers and Repairers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-2097.00,IH,Occupational Interest High-Point,Audiovisual Equipment Installers and Repairers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-2097.00,IH,Occupational Interest High-Point,Audiovisual Equipment Installers and Repairers
6.67,06/2008,Analyst,1.B.1.a,Realistic,49-2098.00,OI,Occupational Interests,Security and Fire Alarm Systems Installers
2.67,06/2008,Analyst,1.B.1.b,Investigative,49-2098.00,OI,Occupational Interests,Security and Fire Alarm Systems Installers
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-2098.00,OI,Occupational Interests,Security and Fire Alarm Systems Installers
1.0,06/2008,Analyst,1.B.1.d,Social,49-2098.00,OI,Occupational Interests,Security and Fire Alarm Systems Installers
2.0,06/2008,Analyst,1.B.1.e,Enterprising,49-2098.00,OI,Occupational Interests,Security and Fire Alarm Systems Installers
3.67,06/2008,Analyst,1.B.1.f,Conventional,49-2098.00,OI,Occupational Interests,Security and Fire Alarm Systems Installers
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-2098.00,IH,Occupational Interest High-Point,Security and Fire Alarm Systems Installers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-2098.00,IH,Occupational Interest High-Point,Security and Fire Alarm Systems Installers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-2098.00,IH,Occupational Interest High-Point,Security and Fire Alarm Systems Installers
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3011.00,OI,Occupational Interests,Aircraft Mechanics and Service Technicians
3.67,06/2008,Analyst,1.B.1.b,Investigative,49-3011.00,OI,Occupational Interests,Aircraft Mechanics and Service Technicians
1.33,06/2008,Analyst,1.B.1.c,Artistic,49-3011.00,OI,Occupational Interests,Aircraft Mechanics and Service Technicians
1.0,06/2008,Analyst,1.B.1.d,Social,49-3011.00,OI,Occupational Interests,Aircraft Mechanics and Service Technicians
2.0,06/2008,Analyst,1.B.1.e,Enterprising,49-3011.00,OI,Occupational Interests,Aircraft Mechanics and Service Technicians
4.67,06/2008,Analyst,1.B.1.f,Conventional,49-3011.00,OI,Occupational Interests,Aircraft Mechanics and Service Technicians
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3011.00,IH,Occupational Interest High-Point,Aircraft Mechanics and Service Technicians
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3011.00,IH,Occupational Interest High-Point,Aircraft Mechanics and Service Technicians
2.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3011.00,IH,Occupational Interest High-Point,Aircraft Mechanics and Service Technicians
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3021.00,OI,Occupational Interests,Automotive Body and Related Repairers
1.67,06/2008,Analyst,1.B.1.b,Investigative,49-3021.00,OI,Occupational Interests,Automotive Body and Related Repairers
1.67,06/2008,Analyst,1.B.1.c,Artistic,49-3021.00,OI,Occupational Interests,Automotive Body and Related Repairers
1.0,06/2008,Analyst,1.B.1.d,Social,49-3021.00,OI,Occupational Interests,Automotive Body and Related Repairers
2.33,06/2008,Analyst,1.B.1.e,Enterprising,49-3021.00,OI,Occupational Interests,Automotive Body and Related Repairers
2.33,06/2008,Analyst,1.B.1.f,Conventional,49-3021.00,OI,Occupational Interests,Automotive Body and Related Repairers
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3021.00,IH,Occupational Interest High-Point,Automotive Body and Related Repairers
0.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3021.00,IH,Occupational Interest High-Point,Automotive Body and Related Repairers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3021.00,IH,Occupational Interest High-Point,Automotive Body and Related Repairers
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3022.00,OI,Occupational Interests,Automotive Glass Installers and Repairers
1.0,06/2008,Analyst,1.B.1.b,Investigative,49-3022.00,OI,Occupational Interests,Automotive Glass Installers and Repairers
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-3022.00,OI,Occupational Interests,Automotive Glass Installers and Repairers
1.67,06/2008,Analyst,1.B.1.d,Social,49-3022.00,OI,Occupational Interests,Automotive Glass Installers and Repairers
3.0,06/2008,Analyst,1.B.1.e,Enterprising,49-3022.00,OI,Occupational Interests,Automotive Glass Installers and Repairers
3.33,06/2008,Analyst,1.B.1.f,Conventional,49-3022.00,OI,Occupational Interests,Automotive Glass Installers and Repairers
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3022.00,IH,Occupational Interest High-Point,Automotive Glass Installers and Repairers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3022.00,IH,Occupational Interest High-Point,Automotive Glass Installers and Repairers
5.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3022.00,IH,Occupational Interest High-Point,Automotive Glass Installers and Repairers
7.0,11/2020,Analyst - Transition,1.B.1.a,Realistic,49-3023.00,OI,Occupational Interests,Automotive Service Technicians and Mechanics
3.5,11/2020,Analyst - Transition,1.B.1.b,Investigative,49-3023.00,OI,Occupational Interests,Automotive Service Technicians and Mechanics
1.0,11/2020,Analyst - Transition,1.B.1.c,Artistic,49-3023.00,OI,Occupational Interests,Automotive Service Technicians and Mechanics
1.17,11/2020,Analyst - Transition,1.B.1.d,Social,49-3023.00,OI,Occupational Interests,Automotive Service Technicians and Mechanics
2.5,11/2020,Analyst - Transition,1.B.1.e,Enterprising,49-3023.00,OI,Occupational Interests,Automotive Service Technicians and Mechanics
3.0,11/2020,Analyst - Transition,1.B.1.f,Conventional,49-3023.00,OI,Occupational Interests,Automotive Service Technicians and Mechanics
1.0,11/2020,Analyst - Transition,1.B.1.g,First Interest High-Point,49-3023.00,IH,Occupational Interest High-Point,Automotive Service Technicians and Mechanics
2.0,11/2020,Analyst - Transition,1.B.1.h,Second Interest High-Point,49-3023.00,IH,Occupational Interest High-Point,Automotive Service Technicians and Mechanics
6.0,11/2020,Analyst - Transition,1.B.1.i,Third Interest High-Point,49-3023.00,IH,Occupational Interest High-Point,Automotive Service Technicians and Mechanics
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3031.00,OI,Occupational Interests,Bus and Truck Mechanics and Diesel Engine Specialists
2.33,06/2008,Analyst,1.B.1.b,Investigative,49-3031.00,OI,Occupational Interests,Bus and Truck Mechanics and Diesel Engine Specialists
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-3031.00,OI,Occupational Interests,Bus and Truck Mechanics and Diesel Engine Specialists
1.0,06/2008,Analyst,1.B.1.d,Social,49-3031.00,OI,Occupational Interests,Bus and Truck Mechanics and Diesel Engine Specialists
1.67,06/2008,Analyst,1.B.1.e,Enterprising,49-3031.00,OI,Occupational Interests,Bus and Truck Mechanics and Diesel Engine Specialists
3.33,06/2008,Analyst,1.B.1.f,Conventional,49-3031.00,OI,Occupational Interests,Bus and Truck Mechanics and Diesel Engine Specialists
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3031.00,IH,Occupational Interest High-Point,Bus and Truck Mechanics and Diesel Engine Specialists
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3031.00,IH,Occupational Interest High-Point,Bus and Truck Mechanics and Diesel Engine Specialists
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3031.00,IH,Occupational Interest High-Point,Bus and Truck Mechanics and Diesel Engine Specialists
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3041.00,OI,Occupational Interests,Farm Equipment Mechanics and Service Technicians
4.0,06/2008,Analyst,1.B.1.b,Investigative,49-3041.00,OI,Occupational Interests,Farm Equipment Mechanics and Service Technicians
1.33,06/2008,Analyst,1.B.1.c,Artistic,49-3041.00,OI,Occupational Interests,Farm Equipment Mechanics and Service Technicians
1.33,06/2008,Analyst,1.B.1.d,Social,49-3041.00,OI,Occupational Interests,Farm Equipment Mechanics and Service Technicians
2.0,06/2008,Analyst,1.B.1.e,Enterprising,49-3041.00,OI,Occupational Interests,Farm Equipment Mechanics and Service Technicians
5.0,06/2008,Analyst,1.B.1.f,Conventional,49-3041.00,OI,Occupational Interests,Farm Equipment Mechanics and Service Technicians
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3041.00,IH,Occupational Interest High-Point,Farm Equipment Mechanics and Service Technicians
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3041.00,IH,Occupational Interest High-Point,Farm Equipment Mechanics and Service Technicians
2.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3041.00,IH,Occupational Interest High-Point,Farm Equipment Mechanics and Service Technicians
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3042.00,OI,Occupational Interests,"Mobile Heavy Equipment Mechanics, Except Engines"
2.67,06/2008,Analyst,1.B.1.b,Investigative,49-3042.00,OI,Occupational Interests,"Mobile Heavy Equipment Mechanics, Except Engines"
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-3042.00,OI,Occupational Interests,"Mobile Heavy Equipment Mechanics, Except Engines"
1.0,06/2008,Analyst,1.B.1.d,Social,49-3042.00,OI,Occupational Interests,"Mobile Heavy Equipment Mechanics, Except Engines"
1.67,06/2008,Analyst,1.B.1.e,Enterprising,49-3042.00,OI,Occupational Interests,"Mobile Heavy Equipment Mechanics, Except Engines"
3.0,06/2008,Analyst,1.B.1.f,Conventional,49-3042.00,OI,Occupational Interests,"Mobile Heavy Equipment Mechanics, Except Engines"
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3042.00,IH,Occupational Interest High-Point,"Mobile Heavy Equipment Mechanics, Except Engines"
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3042.00,IH,Occupational Interest High-Point,"Mobile Heavy Equipment Mechanics, Except Engines"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3042.00,IH,Occupational Interest High-Point,"Mobile Heavy Equipment Mechanics, Except Engines"
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3043.00,OI,Occupational Interests,Rail Car Repairers
2.67,06/2008,Analyst,1.B.1.b,Investigative,49-3043.00,OI,Occupational Interests,Rail Car Repairers
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-3043.00,OI,Occupational Interests,Rail Car Repairers
1.0,06/2008,Analyst,1.B.1.d,Social,49-3043.00,OI,Occupational Interests,Rail Car Repairers
1.33,06/2008,Analyst,1.B.1.e,Enterprising,49-3043.00,OI,Occupational Interests,Rail Car Repairers
2.67,06/2008,Analyst,1.B.1.f,Conventional,49-3043.00,OI,Occupational Interests,Rail Car Repairers
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3043.00,IH,Occupational Interest High-Point,Rail Car Repairers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3043.00,IH,Occupational Interest High-Point,Rail Car Repairers
2.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3043.00,IH,Occupational Interest High-Point,Rail Car Repairers
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3051.00,OI,Occupational Interests,Motorboat Mechanics and Service Technicians
3.0,06/2008,Analyst,1.B.1.b,Investigative,49-3051.00,OI,Occupational Interests,Motorboat Mechanics and Service Technicians
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-3051.00,OI,Occupational Interests,Motorboat Mechanics and Service Technicians
1.0,06/2008,Analyst,1.B.1.d,Social,49-3051.00,OI,Occupational Interests,Motorboat Mechanics and Service Technicians
1.67,06/2008,Analyst,1.B.1.e,Enterprising,49-3051.00,OI,Occupational Interests,Motorboat Mechanics and Service Technicians
3.67,06/2008,Analyst,1.B.1.f,Conventional,49-3051.00,OI,Occupational Interests,Motorboat Mechanics and Service Technicians
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3051.00,IH,Occupational Interest High-Point,Motorboat Mechanics and Service Technicians
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3051.00,IH,Occupational Interest High-Point,Motorboat Mechanics and Service Technicians
2.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3051.00,IH,Occupational Interest High-Point,Motorboat Mechanics and Service Technicians
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3052.00,OI,Occupational Interests,Motorcycle Mechanics
2.33,06/2008,Analyst,1.B.1.b,Investigative,49-3052.00,OI,Occupational Interests,Motorcycle Mechanics
1.33,06/2008,Analyst,1.B.1.c,Artistic,49-3052.00,OI,Occupational Interests,Motorcycle Mechanics
1.0,06/2008,Analyst,1.B.1.d,Social,49-3052.00,OI,Occupational Interests,Motorcycle Mechanics
2.0,06/2008,Analyst,1.B.1.e,Enterprising,49-3052.00,OI,Occupational Interests,Motorcycle Mechanics
2.67,06/2008,Analyst,1.B.1.f,Conventional,49-3052.00,OI,Occupational Interests,Motorcycle Mechanics
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3052.00,IH,Occupational Interest High-Point,Motorcycle Mechanics
0.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3052.00,IH,Occupational Interest High-Point,Motorcycle Mechanics
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3052.00,IH,Occupational Interest High-Point,Motorcycle Mechanics
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3053.00,OI,Occupational Interests,Outdoor Power Equipment and Other Small Engine Mechanics
2.0,06/2008,Analyst,1.B.1.b,Investigative,49-3053.00,OI,Occupational Interests,Outdoor Power Equipment and Other Small Engine Mechanics
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-3053.00,OI,Occupational Interests,Outdoor Power Equipment and Other Small Engine Mechanics
1.67,06/2008,Analyst,1.B.1.d,Social,49-3053.00,OI,Occupational Interests,Outdoor Power Equipment and Other Small Engine Mechanics
3.0,06/2008,Analyst,1.B.1.e,Enterprising,49-3053.00,OI,Occupational Interests,Outdoor Power Equipment and Other Small Engine Mechanics
3.33,06/2008,Analyst,1.B.1.f,Conventional,49-3053.00,OI,Occupational Interests,Outdoor Power Equipment and Other Small Engine Mechanics
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3053.00,IH,Occupational Interest High-Point,Outdoor Power Equipment and Other Small Engine Mechanics
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3053.00,IH,Occupational Interest High-Point,Outdoor Power Equipment and Other Small Engine Mechanics
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3053.00,IH,Occupational Interest High-Point,Outdoor Power Equipment and Other Small Engine Mechanics
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3091.00,OI,Occupational Interests,Bicycle Repairers
3.67,06/2008,Analyst,1.B.1.b,Investigative,49-3091.00,OI,Occupational Interests,Bicycle Repairers
2.0,06/2008,Analyst,1.B.1.c,Artistic,49-3091.00,OI,Occupational Interests,Bicycle Repairers
1.0,06/2008,Analyst,1.B.1.d,Social,49-3091.00,OI,Occupational Interests,Bicycle Repairers
2.67,06/2008,Analyst,1.B.1.e,Enterprising,49-3091.00,OI,Occupational Interests,Bicycle Repairers
4.33,06/2008,Analyst,1.B.1.f,Conventional,49-3091.00,OI,Occupational Interests,Bicycle Repairers
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3091.00,IH,Occupational Interest High-Point,Bicycle Repairers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3091.00,IH,Occupational Interest High-Point,Bicycle Repairers
2.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3091.00,IH,Occupational Interest High-Point,Bicycle Repairers
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3092.00,OI,Occupational Interests,Recreational Vehicle Service Technicians
4.67,06/2008,Analyst,1.B.1.b,Investigative,49-3092.00,OI,Occupational Interests,Recreational Vehicle Service Technicians
1.33,06/2008,Analyst,1.B.1.c,Artistic,49-3092.00,OI,Occupational Interests,Recreational Vehicle Service Technicians
1.33,06/2008,Analyst,1.B.1.d,Social,49-3092.00,OI,Occupational Interests,Recreational Vehicle Service Technicians
2.33,06/2008,Analyst,1.B.1.e,Enterprising,49-3092.00,OI,Occupational Interests,Recreational Vehicle Service Technicians
4.0,06/2008,Analyst,1.B.1.f,Conventional,49-3092.00,OI,Occupational Interests,Recreational Vehicle Service Technicians
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3092.00,IH,Occupational Interest High-Point,Recreational Vehicle Service Technicians
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3092.00,IH,Occupational Interest High-Point,Recreational Vehicle Service Technicians
6.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3092.00,IH,Occupational Interest High-Point,Recreational Vehicle Service Technicians
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-3093.00,OI,Occupational Interests,Tire Repairers and Changers
3.0,06/2008,Analyst,1.B.1.b,Investigative,49-3093.00,OI,Occupational Interests,Tire Repairers and Changers
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-3093.00,OI,Occupational Interests,Tire Repairers and Changers
2.0,06/2008,Analyst,1.B.1.d,Social,49-3093.00,OI,Occupational Interests,Tire Repairers and Changers
2.0,06/2008,Analyst,1.B.1.e,Enterprising,49-3093.00,OI,Occupational Interests,Tire Repairers and Changers
4.0,06/2008,Analyst,1.B.1.f,Conventional,49-3093.00,OI,Occupational Interests,Tire Repairers and Changers
1.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,49-3093.00,IH,Occupational Interest High-Point,Tire Repairers and Changers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,49-3093.00,IH,Occupational Interest High-Point,Tire Repairers and Changers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,49-3093.00,IH,Occupational Interest High-Point,Tire Repairers and Changers
7.0,06/2008,Analyst,1.B.1.a,Realistic,49-9011.00,OI,Occupational Interests,Mechanical Door Repairers
2.33,06/2008,Analyst,1.B.1.b,Investigative,49-9011.00,OI,Occupational Interests,Mechanical Door Repairers
1.0,06/2008,Analyst,1.B.1.c,Artistic,49-9011.00,OI,Occupational Interests,Mechanical Door Repairers
1.0,06/2008,Analyst,1.B.1.d,Social,49-9011.00,OI,Occupational Interests,Mechanical Door Repairers
2.33,06/2008,Analyst,1.B.1.e,Enterprising,49-9011.00,OI,Occupational Interests,Mechanical Door Repairers
