class_code,class_title,commodity_code,commodity_title,family_code,family_title,segment_code,segment_title
42294200,Surgical instrument sets and systems,42294206,Ophthalmic surgery instrument sets,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294200,Surgical instrument sets and systems,42294212,Urological surgical instrument sets,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294200,Surgical instrument sets and systems,42294214,Tracheotomy surgical instrument sets,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294400,Vascular and cardiac systems,42294401,Vein harvest kits or systems,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294505,Lid plates for ophthalmic surgery,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294508,Ophthalmic needle irrigating or aspirating tips,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294509,Needles or cystomes for ophthalmic surgery,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294511,Ophthalmic surgical knives or blades,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294516,Eye holders,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294519,Ophthalmic spoons or curettes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294520,Ophthalmic lens holder,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294524,Eyemagnets for ophthalmic surgery,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294531,Ophthalmic laser lens,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294533,Ophthalmic lachrymal probes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294500,Ophthalmic specialty instruments and related products,42294537,Scleral shells,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294600,Autotransfusion products,42294603,Autotransfusion units,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294700,Open heart perfusion equipment and monitors and accessories and related products,42294701,Heart and lung machines,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294700,Open heart perfusion equipment and monitors and accessories and related products,42294702,Intraaortic balloon pumps,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294700,Open heart perfusion equipment and monitors and accessories and related products,42294712,Perfusion oxygen or hematocrit saturation monitors,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294700,Open heart perfusion equipment and monitors and accessories and related products,42294713,Perfusion oxygenators,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294900,Endoscopic instruments,42294903,Endoscopic aspiration or biopsy needles,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294900,Endoscopic instruments,42294907,Endoscopic cytology or microbiology brushes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294900,Endoscopic instruments,42294908,Endoscopic clamp or dissector or grasper or forceps,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294900,Endoscopic instruments,42294909,Endoscopic dilators or inflation devices,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294900,Endoscopic instruments,42294913,Endoscopic hemostatic balloons or needles or tubes or accessories,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294900,Endoscopic instruments,42294914,Endoscopic instrument sets,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294900,Endoscopic instruments,42294927,Endoscopic instrument packs or trays or kits,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294900,Endoscopic instruments,42294930,Endoscopic snares or snare wires,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294900,Endoscopic instruments,42294933,Endoscopic suction or irrigation tips or coagulation probes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42294900,Endoscopic instruments,42294972,Endoscopic or surgical light sources,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295000,Endoscopic equipment accessories and related products,42295001,Endoscope maintenance units,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295000,Endoscopic equipment accessories and related products,42295004,Endoscopic equipment or procedure carts,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295000,Endoscopic equipment accessories and related products,42295005,Endoscopic equipment sets,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295104,Electrosurgical or electrocautery equipment,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295105,Instrument tables for surgical or obstetrical delivery use,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295106,Lap mayo trays or mayo stands for surgical use,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295108,Operating room patient fracture tables or orthopedic tables,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295111,Operating room patient positioning devices for general use,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295112,Operating room patient procedure tables,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295114,Phacoemulsification or extrusion or vitrectomy equipment for ophthalmic surgery,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295119,Surgical lasers,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295120,Surgical lithotripters,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295121,Surgical microscopes or loupes or magnifiers,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295122,Surgical pneumatic or electric tourniquets,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295123,Surgical suction machine or vacuum extractor or ultrasonic surgical aspirator,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295124,Surgical smoke evacuators,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295131,Surgical equipment stands,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295143,Electrosurgical or electrocautery accessories or attachments,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295171,General surgical supply set accessories,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295100,Surgical equipment and accessories and related products,42295173,Surgical navigation system accessories,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295200,Surgical power equipment and accessories and related products,42295201,Surgical dermatomes or dermabraders or dermameshers,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295200,Surgical power equipment and accessories and related products,42295202,Surgical pneumatic or battery or electric saws or drills or pin drivers,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295200,Surgical power equipment and accessories and related products,42295203,Surgical power equipment sets,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295300,Open heart surgical supplies and accessories and related products,42295302,Surgical perfusion cannulas or catheters,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295300,Open heart surgical supplies and accessories and related products,42295305,Vascular occluder or ligator,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295400,Surgical support supplies,42295419,Surgical nerve stimulators,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295400,Surgical support supplies,42295424,Surgical shave kits or prep razors or clippers,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295400,Surgical support supplies,42295427,Surgical instrument brushes or instrument stylets or instrument wipes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295400,Surgical support supplies,42295440,Endoscopic catheter adapters,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295400,Surgical support supplies,42295453,Surgical drains or drain sets,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295400,Surgical support supplies,42295473,Urological surgical catheter accessories,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295400,Surgical support supplies,42295475,Surgical drain or set accessories,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295500,Surgical implants and expanders and extenders and Surgical wires and related products,42295527,Implantable intrathecal infusion pumps,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295500,Surgical implants and expanders and extenders and Surgical wires and related products,42295552,Ventricular assist devices,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42295900,Stents,42295912,Coronary stents,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296300,Endoscopes,42296302,Angioscopes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296300,Endoscopes,42296305,Bronchoscopes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296300,Endoscopes,42296308,Colonoscopes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296300,Endoscopes,42296311,Cystoscopes or cystourethroscopes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296300,Endoscopes,42296317,Esophagogastroduodenoscopes or gastroduodenoscopes or gastroscopes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296300,Endoscopes,42296323,Laparoscopes or laparoscopic telescopes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296300,Endoscopes,42296328,Nephroscopes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296300,Endoscopes,42296333,Peritoneoscopes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296300,Endoscopes,42296335,Resectoscopes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296300,Endoscopes,42296337,Sigmoidoscopes,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296400,Endoscopic equipment,42296406,Endoscopic insufflation or distention units or accessories,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296400,Endoscopic equipment,42296407,Endoscopic printers or film or accessories,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296400,Endoscopic equipment,42296408,Endoscopic video cameras or recorders or adapters or accessories,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296400,Endoscopic equipment,42296409,Endoscopic water bottles or accessories,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42296500,Cryosurgery instruments and accessories and supplies,42296502,Cryosurgery units,42290000,Surgical products,42000000,Medical Equipment and Accessories and Supplies
42301500,Aids for medical training,42301501,Anatomical human models for medical education or training,42300000,Medical training and education supplies,42000000,Medical Equipment and Accessories and Supplies
42301500,Aids for medical training,42301502,Anatomical human mannequins for medical education or training,42300000,Medical training and education supplies,42000000,Medical Equipment and Accessories and Supplies
42312000,Medical tissue closure and related products,42312009,Medical staplers for internal use,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies
42312000,Medical tissue closure and related products,42312010,Medical staplers for external use,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies
42312000,Medical tissue closure and related products,42312018,Skin staple removers or kits,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies
42312100,Ostomy supplies and non surgical wound drainage products,42312102,Ostomy appliances,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies
42312100,Ostomy supplies and non surgical wound drainage products,42312110,Ostomy starter kits,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies
42312200,Sutures and related products,42312202,Suturing kits or trays or packs or sets,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies
42312200,Sutures and related products,42312206,Suture needles,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies
42312200,Sutures and related products,42312207,Suture removal kits or trays or packs or sets,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies
42312200,Sutures and related products,42312208,Suture removers,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies
42312500,Wound supports and supplies and accessories,42312502,Abdominal binders,42310000,Wound care products,42000000,Medical Equipment and Accessories and Supplies
43191500,Personal communication devices,43191501,Mobile phones,43190000,Communications Devices and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43191500,Personal communication devices,43191502,Pagers,43190000,Communications Devices and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43191500,Personal communication devices,43191505,Answering machines,43190000,Communications Devices and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43191500,Personal communication devices,43191507,Special purpose telephones,43190000,Communications Devices and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43191500,Personal communication devices,43191508,Digital telephones,43190000,Communications Devices and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43191500,Personal communication devices,43191510,Two way radios,43190000,Communications Devices and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43191600,Personal communications device accessories or parts,43191609,Phone headsets,43190000,Communications Devices and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43191600,Personal communications device accessories or parts,43191616,Centrex phone console,43190000,Communications Devices and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43191600,Personal communications device accessories or parts,43191618,Conversation recording units,43190000,Communications Devices and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43201400,System Cards,43201401,Graphics or video accelerator cards,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201400,System Cards,43201404,Network interface cards,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201400,System Cards,43201407,Peripheral controller cards,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201400,System Cards,43201409,Wireless network interface cards,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201500,System boards processors interfaces or modules,43201503,Central processing unit CPU processors,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201500,System boards processors interfaces or modules,43201513,Motherboards,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201500,System boards processors interfaces or modules,43201533,Musical instrument digital interface MIDI interfaces,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201500,System boards processors interfaces or modules,43201537,Print servers,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201500,System boards processors interfaces or modules,43201542,Control unit,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201500,System boards processors interfaces or modules,43201559,Serial port cards,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201600,Chassis components,43201605,Expanders,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201800,Media storage devices,43201802,Hard disk arrays,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201800,Media storage devices,43201803,Hard disk drives,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201800,Media storage devices,43201806,Tape arrays,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201800,Media storage devices,43201811,Read write digital versatile disc DVD,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201800,Media storage devices,43201812,Magneto optical MO drives,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201800,Media storage devices,43201813,High capacity removable media drives,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201800,Media storage devices,43201814,Electronic media or data duplicating equipment,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201800,Media storage devices,43201827,Portable hard disk storage device,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201800,Media storage devices,43201832,Optical or compact disc juke box,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43201800,Media storage devices,43201835,Network attached storage NAS device,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43202000,Removable storage media,43202001,Compact disks CDs,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43202000,Removable storage media,43202004,Floppy disks,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43202000,Removable storage media,43202005,Flash memory storage card,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43202000,Removable storage media,43202010,Pen or flash drive,43200000,Components for information technology or broadcasting or telecommunications,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211501,Computer servers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211502,High end computer servers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211503,Notebook computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211504,Personal digital assistant PDAs or organizers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211505,Point of sale POS terminal,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211506,Thin client computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211507,Desktop computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211508,Personal computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211509,Tablet computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211510,Mainframe console or dumb terminals,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211511,Wearable computing devices,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211512,Mainframe computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211514,Computer kiosk,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211515,Computer workstation,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211500,Computers,43211519,Electronic reader or E-reader,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211600,Computer accessories,43211608,Encoder decoder equipment,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211701,Bar code reader equipment,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211702,Magnetic stripe readers and encoders,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211705,Game pads or joy sticks,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211706,Keyboards,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211707,Light stylus,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211708,Computer mouse,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211709,Pressure stylus,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211710,Radio frequency identification devices,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211711,Scanners,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211712,Graphics tablets,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211713,Touch pads,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211714,Biometric identification equipment,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211715,Portable data input terminals,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211717,Optical character recognition systems,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211718,Camera based vision systems for automated data collection,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211720,Point of sale payment terminal,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211721,Punch card reader,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211723,Electronic voting or vote-counting equipment,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211700,Computer data input devices,43211726,Digital pen,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211900,Computer displays,43211901,Cathode ray tube CRT monitors,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211900,Computer displays,43211902,Liquid crystal display LCD panels or monitors,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211900,Computer displays,43211903,Touch screen monitors,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211900,Computer displays,43211905,Organic light emitting displays,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211900,Computer displays,43211906,Character displays,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43211900,Computer displays,43211907,Head mounted displays,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212000,Computer display accessories,43212001,Computer display glare screens,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212101,Band printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212102,Dot matrix printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212103,Dye sublimination printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212104,Inkjet printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212105,Laser printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212107,Plotter printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212108,Thermal tape printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212109,Bag tag printer,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212110,Multi function printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212111,Airline ticket or boarding pass ATB printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212112,Point of sale POS receipt printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212113,Compact disc CD or labeling printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212114,Digital image printers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43212100,Computer printers,43212115,Bar code printer,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221501,Automated attendant systems,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221502,Automatic call distributor ACD,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221504,Premise branch exchange PBX systems,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221505,Standalone telephone caller identification,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221507,Autodialers,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221517,Telephony equipment service observing units,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221519,Voice mail systems,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221520,Interactive voice recognition equipment,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221522,Teleconference equipment,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221523,Music or message on hold player,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221500,Call management systems or accessories,43221525,Intercom systems,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221700,Fixed network equipment and components,43221704,Radio core equipment,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221700,Fixed network equipment and components,43221705,Radio access equipment,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221700,Fixed network equipment and components,43221706,Radio antennas,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221700,Fixed network equipment and components,43221707,Microwave core equipment,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221700,Fixed network equipment and components,43221710,Satellite core equipment,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221700,Fixed network equipment and components,43221721,Radio frequency data communication equipment,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221700,Fixed network equipment and components,43221731,Underwater communication system,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43221700,Fixed network equipment and components,43221733,Remote automatic meter reading system,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222500,Network security equipment,43222501,Firewall network security equipment,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222604,Content delivery networking equipment,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
