data_value,date,domain_source,element_id,element_name,onet_soc_code,scale_id,scale_name,title
3.67,06/2008,Analyst,1.B.2.a,Achievement,47-5032.00,EX,Extent,"Explosives Workers, Ordnance Handling Experts, and Blasters"
3.67,06/2008,Analyst,1.B.2.b,Working Conditions,47-5032.00,EX,Extent,"Explosives Workers, Ordnance Handling Experts, and Blasters"
2.67,06/2008,Analyst,1.B.2.c,Recognition,47-5032.00,EX,Extent,"Explosives Workers, Ordnance Handling Experts, and Blasters"
3.67,06/2008,Analyst,1.B.2.d,Relationships,47-5032.00,EX,Extent,"Explosives Workers, Ordnance Handling Experts, and Blasters"
6.67,06/2008,Analyst,1.B.2.e,Support,47-5032.00,EX,Extent,"Explosives Workers, Ordnance Handling Experts, and Blasters"
4.33,06/2008,Analyst,1.B.2.f,Independence,47-5032.00,EX,Extent,"Explosives Workers, Ordnance Handling Experts, and Blasters"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,47-5032.00,VH,Work Value High-Point,"Explosives Workers, Ordnance Handling Experts, and Blasters"
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,47-5032.00,VH,Work Value High-Point,"Explosives Workers, Ordnance Handling Experts, and Blasters"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,47-5032.00,VH,Work Value High-Point,"Explosives Workers, Ordnance Handling Experts, and Blasters"
2.0,06/2008,Analyst,1.B.2.a,Achievement,47-5041.00,EX,Extent,Continuous Mining Machine Operators
3.33,06/2008,Analyst,1.B.2.b,Working Conditions,47-5041.00,EX,Extent,Continuous Mining Machine Operators
2.0,06/2008,Analyst,1.B.2.c,Recognition,47-5041.00,EX,Extent,Continuous Mining Machine Operators
3.67,06/2008,Analyst,1.B.2.d,Relationships,47-5041.00,EX,Extent,Continuous Mining Machine Operators
5.33,06/2008,Analyst,1.B.2.e,Support,47-5041.00,EX,Extent,Continuous Mining Machine Operators
2.0,06/2008,Analyst,1.B.2.f,Independence,47-5041.00,EX,Extent,Continuous Mining Machine Operators
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,47-5041.00,VH,Work Value High-Point,Continuous Mining Machine Operators
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,47-5041.00,VH,Work Value High-Point,Continuous Mining Machine Operators
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,47-5041.00,VH,Work Value High-Point,Continuous Mining Machine Operators
3.0,06/2008,Analyst,1.B.2.a,Achievement,47-5043.00,EX,Extent,"Roof Bolters, Mining"
3.0,06/2008,Analyst,1.B.2.b,Working Conditions,47-5043.00,EX,Extent,"Roof Bolters, Mining"
2.33,06/2008,Analyst,1.B.2.c,Recognition,47-5043.00,EX,Extent,"Roof Bolters, Mining"
4.67,06/2008,Analyst,1.B.2.d,Relationships,47-5043.00,EX,Extent,"Roof Bolters, Mining"
6.0,06/2008,Analyst,1.B.2.e,Support,47-5043.00,EX,Extent,"Roof Bolters, Mining"
2.67,06/2008,Analyst,1.B.2.f,Independence,47-5043.00,EX,Extent,"Roof Bolters, Mining"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,47-5043.00,VH,Work Value High-Point,"Roof Bolters, Mining"
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,47-5043.00,VH,Work Value High-Point,"Roof Bolters, Mining"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,47-5043.00,VH,Work Value High-Point,"Roof Bolters, Mining"
1.67,06/2008,Analyst,1.B.2.a,Achievement,47-5044.00,EX,Extent, LOADing and Moving Machine Operators, Underground Mining"
3.17,06/2008,Analyst,1.B.2.b,Working Conditions,47-5044.00,EX,Extent, LOADing and Moving Machine Operators, Underground Mining"
2.0,06/2008,Analyst,1.B.2.c,Recognition,47-5044.00,EX,Extent, LOADing and Moving Machine Operators, Underground Mining"
2.33,06/2008,Analyst,1.B.2.d,Relationships,47-5044.00,EX,Extent, LOADing and Moving Machine Operators, Underground Mining"
5.67,06/2008,Analyst,1.B.2.e,Support,47-5044.00,EX,Extent, LOADing and Moving Machine Operators, Underground Mining"
2.33,06/2008,Analyst,1.B.2.f,Independence,47-5044.00,EX,Extent, LOADing and Moving Machine Operators, Underground Mining"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,47-5044.00,VH,Work Value High-Point, LOADing and Moving Machine Operators, Underground Mining"
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,47-5044.00,VH,Work Value High-Point, LOADing and Moving Machine Operators, Underground Mining"
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,47-5044.00,VH,Work Value High-Point, LOADing and Moving Machine Operators, Underground Mining"
1.67,06/2008,Analyst,1.B.2.a,Achievement,47-5051.00,EX,Extent,"Rock Splitters, Quarry"
2.33,06/2008,Analyst,1.B.2.b,Working Conditions,47-5051.00,EX,Extent,"Rock Splitters, Quarry"
1.67,06/2008,Analyst,1.B.2.c,Recognition,47-5051.00,EX,Extent,"Rock Splitters, Quarry"
2.67,06/2008,Analyst,1.B.2.d,Relationships,47-5051.00,EX,Extent,"Rock Splitters, Quarry"
4.33,06/2008,Analyst,1.B.2.e,Support,47-5051.00,EX,Extent,"Rock Splitters, Quarry"
2.0,06/2008,Analyst,1.B.2.f,Independence,47-5051.00,EX,Extent,"Rock Splitters, Quarry"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,47-5051.00,VH,Work Value High-Point,"Rock Splitters, Quarry"
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,47-5051.00,VH,Work Value High-Point,"Rock Splitters, Quarry"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,47-5051.00,VH,Work Value High-Point,"Rock Splitters, Quarry"
2.0,06/2008,Analyst,1.B.2.a,Achievement,47-5071.00,EX,Extent,"Roustabouts, Oil and Gas"
3.0,06/2008,Analyst,1.B.2.b,Working Conditions,47-5071.00,EX,Extent,"Roustabouts, Oil and Gas"
1.67,06/2008,Analyst,1.B.2.c,Recognition,47-5071.00,EX,Extent,"Roustabouts, Oil and Gas"
4.33,06/2008,Analyst,1.B.2.d,Relationships,47-5071.00,EX,Extent,"Roustabouts, Oil and Gas"
5.67,06/2008,Analyst,1.B.2.e,Support,47-5071.00,EX,Extent,"Roustabouts, Oil and Gas"
2.67,06/2008,Analyst,1.B.2.f,Independence,47-5071.00,EX,Extent,"Roustabouts, Oil and Gas"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,47-5071.00,VH,Work Value High-Point,"Roustabouts, Oil and Gas"
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,47-5071.00,VH,Work Value High-Point,"Roustabouts, Oil and Gas"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,47-5071.00,VH,Work Value High-Point,"Roustabouts, Oil and Gas"
2.0,06/2008,Analyst,1.B.2.a,Achievement,47-5081.00,EX,Extent,Helpers--Extraction Workers
3.0,06/2008,Analyst,1.B.2.b,Working Conditions,47-5081.00,EX,Extent,Helpers--Extraction Workers
1.0,06/2008,Analyst,1.B.2.c,Recognition,47-5081.00,EX,Extent,Helpers--Extraction Workers
3.0,06/2008,Analyst,1.B.2.d,Relationships,47-5081.00,EX,Extent,Helpers--Extraction Workers
4.67,06/2008,Analyst,1.B.2.e,Support,47-5081.00,EX,Extent,Helpers--Extraction Workers
2.67,06/2008,Analyst,1.B.2.f,Independence,47-5081.00,EX,Extent,Helpers--Extraction Workers
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,47-5081.00,VH,Work Value High-Point,Helpers--Extraction Workers
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,47-5081.00,VH,Work Value High-Point,Helpers--Extraction Workers
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,47-5081.00,VH,Work Value High-Point,Helpers--Extraction Workers
4.67,06/2008,Analyst,1.B.2.a,Achievement,49-1011.00,EX,Extent,"First-Line Supervisors of Mechanics, Installers, and Repairers"
5.0,06/2008,Analyst,1.B.2.b,Working Conditions,49-1011.00,EX,Extent,"First-Line Supervisors of Mechanics, Installers, and Repairers"
4.0,06/2008,Analyst,1.B.2.c,Recognition,49-1011.00,EX,Extent,"First-Line Supervisors of Mechanics, Installers, and Repairers"
4.33,06/2008,Analyst,1.B.2.d,Relationships,49-1011.00,EX,Extent,"First-Line Supervisors of Mechanics, Installers, and Repairers"
4.33,06/2008,Analyst,1.B.2.e,Support,49-1011.00,EX,Extent,"First-Line Supervisors of Mechanics, Installers, and Repairers"
5.67,06/2008,Analyst,1.B.2.f,Independence,49-1011.00,EX,Extent,"First-Line Supervisors of Mechanics, Installers, and Repairers"
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-1011.00,VH,Work Value High-Point,"First-Line Supervisors of Mechanics, Installers, and Repairers"
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-1011.00,VH,Work Value High-Point,"First-Line Supervisors of Mechanics, Installers, and Repairers"
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-1011.00,VH,Work Value High-Point,"First-Line Supervisors of Mechanics, Installers, and Repairers"
3.33,06/2008,Analyst,1.B.2.a,Achievement,49-2011.00,EX,Extent,"Computer, Automated Teller, and Office Machine Repairers"
3.83,06/2008,Analyst,1.B.2.b,Working Conditions,49-2011.00,EX,Extent,"Computer, Automated Teller, and Office Machine Repairers"
2.67,06/2008,Analyst,1.B.2.c,Recognition,49-2011.00,EX,Extent,"Computer, Automated Teller, and Office Machine Repairers"
3.33,06/2008,Analyst,1.B.2.d,Relationships,49-2011.00,EX,Extent,"Computer, Automated Teller, and Office Machine Repairers"
4.33,06/2008,Analyst,1.B.2.e,Support,49-2011.00,EX,Extent,"Computer, Automated Teller, and Office Machine Repairers"
4.0,06/2008,Analyst,1.B.2.f,Independence,49-2011.00,EX,Extent,"Computer, Automated Teller, and Office Machine Repairers"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-2011.00,VH,Work Value High-Point,"Computer, Automated Teller, and Office Machine Repairers"
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-2011.00,VH,Work Value High-Point,"Computer, Automated Teller, and Office Machine Repairers"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-2011.00,VH,Work Value High-Point,"Computer, Automated Teller, and Office Machine Repairers"
4.33,07/2012,Analyst,1.B.2.a,Achievement,49-2021.00,EX,Extent,"Radio, Cellular, and Tower Equipment Installers and Repairers"
3.83,07/2012,Analyst,1.B.2.b,Working Conditions,49-2021.00,EX,Extent,"Radio, Cellular, and Tower Equipment Installers and Repairers"
2.67,07/2012,Analyst,1.B.2.c,Recognition,49-2021.00,EX,Extent,"Radio, Cellular, and Tower Equipment Installers and Repairers"
3.0,07/2012,Analyst,1.B.2.d,Relationships,49-2021.00,EX,Extent,"Radio, Cellular, and Tower Equipment Installers and Repairers"
4.33,07/2012,Analyst,1.B.2.e,Support,49-2021.00,EX,Extent,"Radio, Cellular, and Tower Equipment Installers and Repairers"
3.0,07/2012,Analyst,1.B.2.f,Independence,49-2021.00,EX,Extent,"Radio, Cellular, and Tower Equipment Installers and Repairers"
1.0,07/2012,Analyst,1.B.2.g,First Work Value High-Point,49-2021.00,VH,Work Value High-Point,"Radio, Cellular, and Tower Equipment Installers and Repairers"
5.0,07/2012,Analyst,1.B.2.h,Second Work Value High-Point,49-2021.00,VH,Work Value High-Point,"Radio, Cellular, and Tower Equipment Installers and Repairers"
2.0,07/2012,Analyst,1.B.2.i,Third Work Value High-Point,49-2021.00,VH,Work Value High-Point,"Radio, Cellular, and Tower Equipment Installers and Repairers"
4.0,06/2008,Analyst,1.B.2.a,Achievement,49-2022.00,EX,Extent,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
4.83,06/2008,Analyst,1.B.2.b,Working Conditions,49-2022.00,EX,Extent,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
2.67,06/2008,Analyst,1.B.2.c,Recognition,49-2022.00,EX,Extent,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
4.33,06/2008,Analyst,1.B.2.d,Relationships,49-2022.00,EX,Extent,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
5.67,06/2008,Analyst,1.B.2.e,Support,49-2022.00,EX,Extent,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
5.0,06/2008,Analyst,1.B.2.f,Independence,49-2022.00,EX,Extent,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-2022.00,VH,Work Value High-Point,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-2022.00,VH,Work Value High-Point,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-2022.00,VH,Work Value High-Point,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
4.0,06/2008,Analyst,1.B.2.a,Achievement,49-2091.00,EX,Extent,Avionics Technicians
3.83,06/2008,Analyst,1.B.2.b,Working Conditions,49-2091.00,EX,Extent,Avionics Technicians
3.67,06/2008,Analyst,1.B.2.c,Recognition,49-2091.00,EX,Extent,Avionics Technicians
4.33,06/2008,Analyst,1.B.2.d,Relationships,49-2091.00,EX,Extent,Avionics Technicians
5.33,06/2008,Analyst,1.B.2.e,Support,49-2091.00,EX,Extent,Avionics Technicians
4.0,06/2008,Analyst,1.B.2.f,Independence,49-2091.00,EX,Extent,Avionics Technicians
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-2091.00,VH,Work Value High-Point,Avionics Technicians
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-2091.00,VH,Work Value High-Point,Avionics Technicians
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-2091.00,VH,Work Value High-Point,Avionics Technicians
3.33,06/2008,Analyst,1.B.2.a,Achievement,49-2092.00,EX,Extent,"Electric Motor, Power Tool, and Related Repairers"
3.67,06/2008,Analyst,1.B.2.b,Working Conditions,49-2092.00,EX,Extent,"Electric Motor, Power Tool, and Related Repairers"
3.0,06/2008,Analyst,1.B.2.c,Recognition,49-2092.00,EX,Extent,"Electric Motor, Power Tool, and Related Repairers"
4.0,06/2008,Analyst,1.B.2.d,Relationships,49-2092.00,EX,Extent,"Electric Motor, Power Tool, and Related Repairers"
5.0,06/2008,Analyst,1.B.2.e,Support,49-2092.00,EX,Extent,"Electric Motor, Power Tool, and Related Repairers"
3.67,06/2008,Analyst,1.B.2.f,Independence,49-2092.00,EX,Extent,"Electric Motor, Power Tool, and Related Repairers"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-2092.00,VH,Work Value High-Point,"Electric Motor, Power Tool, and Related Repairers"
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-2092.00,VH,Work Value High-Point,"Electric Motor, Power Tool, and Related Repairers"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-2092.00,VH,Work Value High-Point,"Electric Motor, Power Tool, and Related Repairers"
3.67,06/2008,Analyst,1.B.2.a,Achievement,49-2093.00,EX,Extent,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
4.0,06/2008,Analyst,1.B.2.b,Working Conditions,49-2093.00,EX,Extent,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
3.0,06/2008,Analyst,1.B.2.c,Recognition,49-2093.00,EX,Extent,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
4.0,06/2008,Analyst,1.B.2.d,Relationships,49-2093.00,EX,Extent,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
4.67,06/2008,Analyst,1.B.2.e,Support,49-2093.00,EX,Extent,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
3.0,06/2008,Analyst,1.B.2.f,Independence,49-2093.00,EX,Extent,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-2093.00,VH,Work Value High-Point,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-2093.00,VH,Work Value High-Point,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-2093.00,VH,Work Value High-Point,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
3.33,06/2008,Analyst,1.B.2.a,Achievement,49-2094.00,EX,Extent,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
4.33,06/2008,Analyst,1.B.2.b,Working Conditions,49-2094.00,EX,Extent,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
3.0,06/2008,Analyst,1.B.2.c,Recognition,49-2094.00,EX,Extent,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
3.0,06/2008,Analyst,1.B.2.d,Relationships,49-2094.00,EX,Extent,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
4.67,06/2008,Analyst,1.B.2.e,Support,49-2094.00,EX,Extent,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
4.33,06/2008,Analyst,1.B.2.f,Independence,49-2094.00,EX,Extent,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-2094.00,VH,Work Value High-Point,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-2094.00,VH,Work Value High-Point,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-2094.00,VH,Work Value High-Point,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
3.33,06/2008,Analyst,1.B.2.a,Achievement,49-2095.00,EX,Extent,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
4.17,06/2008,Analyst,1.B.2.b,Working Conditions,49-2095.00,EX,Extent,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
2.33,06/2008,Analyst,1.B.2.c,Recognition,49-2095.00,EX,Extent,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
3.67,06/2008,Analyst,1.B.2.d,Relationships,49-2095.00,EX,Extent,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
5.67,06/2008,Analyst,1.B.2.e,Support,49-2095.00,EX,Extent,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
5.0,06/2008,Analyst,1.B.2.f,Independence,49-2095.00,EX,Extent,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-2095.00,VH,Work Value High-Point,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-2095.00,VH,Work Value High-Point,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-2095.00,VH,Work Value High-Point,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
3.0,06/2008,Analyst,1.B.2.a,Achievement,49-2096.00,EX,Extent,"Electronic Equipment Installers and Repairers, Motor Vehicles"
3.0,06/2008,Analyst,1.B.2.b,Working Conditions,49-2096.00,EX,Extent,"Electronic Equipment Installers and Repairers, Motor Vehicles"
3.0,06/2008,Analyst,1.B.2.c,Recognition,49-2096.00,EX,Extent,"Electronic Equipment Installers and Repairers, Motor Vehicles"
3.67,06/2008,Analyst,1.B.2.d,Relationships,49-2096.00,EX,Extent,"Electronic Equipment Installers and Repairers, Motor Vehicles"
4.33,06/2008,Analyst,1.B.2.e,Support,49-2096.00,EX,Extent,"Electronic Equipment Installers and Repairers, Motor Vehicles"
4.0,06/2008,Analyst,1.B.2.f,Independence,49-2096.00,EX,Extent,"Electronic Equipment Installers and Repairers, Motor Vehicles"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-2096.00,VH,Work Value High-Point,"Electronic Equipment Installers and Repairers, Motor Vehicles"
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-2096.00,VH,Work Value High-Point,"Electronic Equipment Installers and Repairers, Motor Vehicles"
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-2096.00,VH,Work Value High-Point,"Electronic Equipment Installers and Repairers, Motor Vehicles"
3.0,06/2008,Analyst,1.B.2.a,Achievement,49-2097.00,EX,Extent,Audiovisual Equipment Installers and Repairers
3.17,06/2008,Analyst,1.B.2.b,Working Conditions,49-2097.00,EX,Extent,Audiovisual Equipment Installers and Repairers
2.67,06/2008,Analyst,1.B.2.c,Recognition,49-2097.00,EX,Extent,Audiovisual Equipment Installers and Repairers
4.0,06/2008,Analyst,1.B.2.d,Relationships,49-2097.00,EX,Extent,Audiovisual Equipment Installers and Repairers
4.33,06/2008,Analyst,1.B.2.e,Support,49-2097.00,EX,Extent,Audiovisual Equipment Installers and Repairers
3.33,06/2008,Analyst,1.B.2.f,Independence,49-2097.00,EX,Extent,Audiovisual Equipment Installers and Repairers
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-2097.00,VH,Work Value High-Point,Audiovisual Equipment Installers and Repairers
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-2097.00,VH,Work Value High-Point,Audiovisual Equipment Installers and Repairers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-2097.00,VH,Work Value High-Point,Audiovisual Equipment Installers and Repairers
3.33,06/2008,Analyst,1.B.2.a,Achievement,49-2098.00,EX,Extent,Security and Fire Alarm Systems Installers
3.17,06/2008,Analyst,1.B.2.b,Working Conditions,49-2098.00,EX,Extent,Security and Fire Alarm Systems Installers
3.0,06/2008,Analyst,1.B.2.c,Recognition,49-2098.00,EX,Extent,Security and Fire Alarm Systems Installers
4.33,06/2008,Analyst,1.B.2.d,Relationships,49-2098.00,EX,Extent,Security and Fire Alarm Systems Installers
5.0,06/2008,Analyst,1.B.2.e,Support,49-2098.00,EX,Extent,Security and Fire Alarm Systems Installers
4.0,06/2008,Analyst,1.B.2.f,Independence,49-2098.00,EX,Extent,Security and Fire Alarm Systems Installers
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-2098.00,VH,Work Value High-Point,Security and Fire Alarm Systems Installers
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-2098.00,VH,Work Value High-Point,Security and Fire Alarm Systems Installers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-2098.00,VH,Work Value High-Point,Security and Fire Alarm Systems Installers
4.0,06/2008,Analyst,1.B.2.a,Achievement,49-3011.00,EX,Extent,Aircraft Mechanics and Service Technicians
4.67,06/2008,Analyst,1.B.2.b,Working Conditions,49-3011.00,EX,Extent,Aircraft Mechanics and Service Technicians
3.33,06/2008,Analyst,1.B.2.c,Recognition,49-3011.00,EX,Extent,Aircraft Mechanics and Service Technicians
4.33,06/2008,Analyst,1.B.2.d,Relationships,49-3011.00,EX,Extent,Aircraft Mechanics and Service Technicians
6.0,06/2008,Analyst,1.B.2.e,Support,49-3011.00,EX,Extent,Aircraft Mechanics and Service Technicians
3.67,06/2008,Analyst,1.B.2.f,Independence,49-3011.00,EX,Extent,Aircraft Mechanics and Service Technicians
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-3011.00,VH,Work Value High-Point,Aircraft Mechanics and Service Technicians
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-3011.00,VH,Work Value High-Point,Aircraft Mechanics and Service Technicians
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-3011.00,VH,Work Value High-Point,Aircraft Mechanics and Service Technicians
3.0,06/2008,Analyst,1.B.2.a,Achievement,49-3021.00,EX,Extent,Automotive Body and Related Repairers
3.5,06/2008,Analyst,1.B.2.b,Working Conditions,49-3021.00,EX,Extent,Automotive Body and Related Repairers
2.67,06/2008,Analyst,1.B.2.c,Recognition,49-3021.00,EX,Extent,Automotive Body and Related Repairers
4.33,06/2008,Analyst,1.B.2.d,Relationships,49-3021.00,EX,Extent,Automotive Body and Related Repairers
4.67,06/2008,Analyst,1.B.2.e,Support,49-3021.00,EX,Extent,Automotive Body and Related Repairers
4.0,06/2008,Analyst,1.B.2.f,Independence,49-3021.00,EX,Extent,Automotive Body and Related Repairers
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-3021.00,VH,Work Value High-Point,Automotive Body and Related Repairers
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-3021.00,VH,Work Value High-Point,Automotive Body and Related Repairers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-3021.00,VH,Work Value High-Point,Automotive Body and Related Repairers
3.0,06/2008,Analyst,1.B.2.a,Achievement,49-3022.00,EX,Extent,Automotive Glass Installers and Repairers
3.17,06/2008,Analyst,1.B.2.b,Working Conditions,49-3022.00,EX,Extent,Automotive Glass Installers and Repairers
2.33,06/2008,Analyst,1.B.2.c,Recognition,49-3022.00,EX,Extent,Automotive Glass Installers and Repairers
5.33,06/2008,Analyst,1.B.2.d,Relationships,49-3022.00,EX,Extent,Automotive Glass Installers and Repairers
5.33,06/2008,Analyst,1.B.2.e,Support,49-3022.00,EX,Extent,Automotive Glass Installers and Repairers
4.33,06/2008,Analyst,1.B.2.f,Independence,49-3022.00,EX,Extent,Automotive Glass Installers and Repairers
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,49-3022.00,VH,Work Value High-Point,Automotive Glass Installers and Repairers
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,49-3022.00,VH,Work Value High-Point,Automotive Glass Installers and Repairers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,49-3022.00,VH,Work Value High-Point,Automotive Glass Installers and Repairers
3.67,11/2020,Analyst - Transition,1.B.2.a,Achievement,49-3023.00,EX,Extent,Automotive Service Technicians and Mechanics
3.58,11/2020,Analyst - Transition,1.B.2.b,Working Conditions,49-3023.00,EX,Extent,Automotive Service Technicians and Mechanics
3.0,11/2020,Analyst - Transition,1.B.2.c,Recognition,49-3023.00,EX,Extent,Automotive Service Technicians and Mechanics
3.83,11/2020,Analyst - Transition,1.B.2.d,Relationships,49-3023.00,EX,Extent,Automotive Service Technicians and Mechanics
4.33,11/2020,Analyst - Transition,1.B.2.e,Support,49-3023.00,EX,Extent,Automotive Service Technicians and Mechanics
4.33,11/2020,Analyst - Transition,1.B.2.f,Independence,49-3023.00,EX,Extent,Automotive Service Technicians and Mechanics
5.0,11/2020,Analyst - Transition,1.B.2.g,First Work Value High-Point,49-3023.00,VH,Work Value High-Point,Automotive Service Technicians and Mechanics
6.0,11/2020,Analyst - Transition,1.B.2.h,Second Work Value High-Point,49-3023.00,VH,Work Value High-Point,Automotive Service Technicians and Mechanics
4.0,11/2020,Analyst - Transition,1.B.2.i,Third Work Value High-Point,49-3023.00,VH,Work Value High-Point,Automotive Service Technicians and Mechanics
3.67,06/2008,Analyst,1.B.2.a,Achievement,49-3031.00,EX,Extent,Bus and Truck Mechanics and Diesel Engine Specialists
3.5,06/2008,Analyst,1.B.2.b,Working Conditions,49-3031.00,EX,Extent,Bus and Truck Mechanics and Diesel Engine Specialists
3.33,06/2008,Analyst,1.B.2.c,Recognition,49-3031.00,EX,Extent,Bus and Truck Mechanics and Diesel Engine Specialists
4.33,06/2008,Analyst,1.B.2.d,Relationships,49-3031.00,EX,Extent,Bus and Truck Mechanics and Diesel Engine Specialists
5.0,06/2008,Analyst,1.B.2.e,Support,49-3031.00,EX,Extent,Bus and Truck Mechanics and Diesel Engine Specialists
