commodity_code,commodity_title,example,hot_technology,in_demand,onet_soc_code,title
43232610,Medical software,Azalea Health Azalea EHR,N,N,29-2072.00,Medical Records Specialists
43231601,Accounting software,Billing software,N,N,29-2072.00,Medical Records Specialists
43232310,Metadata management software,CA Erwin Data Modeler,N,N,29-2072.00,Medical Records Specialists
43232309,Information retrieval or search software,Coding database software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,ComChart EMR,N,N,29-2072.00,Medical Records Specialists
43232301,Categorization or classification software,Computerized indexing systems,N,N,29-2072.00,Medical Records Specialists
43231513,Office suite software,Corel WordPerfect Office Suite,N,N,29-2072.00,Medical Records Specialists
43233413,Voice recognition software,Cyber Records MediChart Express,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Digital Imaging Communications in Medicine DICOM medical imaging software,N,N,29-2072.00,Medical Records Specialists
43232301,Categorization or classification software,DRG grouping software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,e-MDs topsChart,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,eClinicalWorks EHR software,Y,N,29-2072.00,Medical Records Specialists
43232610,Medical software,EHS CareRevolution,N,N,29-2072.00,Medical Records Specialists
43232702,Desktop communications software,Eko,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Electronic medical record EMR software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Electronic medical record EMR systems,N,N,29-2072.00,Medical Records Specialists
43233501,Electronic mail software,Email software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,eMDs Practice Partner,N,N,29-2072.00,Medical Records Specialists
43232306,Data base user interface and query software,Encoded archival system EAD,N,N,29-2072.00,Medical Records Specialists
43233205,Transaction security and virus protection software,Encoder software,N,N,29-2072.00,Medical Records Specialists
43232306,Data base user interface and query software,EndoSoft,N,N,29-2072.00,Medical Records Specialists
43232306,Data base user interface and query software,Entity Management Software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Epic Systems,Y,N,29-2072.00,Medical Records Specialists
43232202,Document management software,Fox Meadows Accent Data Manager,N,N,29-2072.00,Medical Records Specialists
43232306,Data base user interface and query software,Fox Meadows ChartingPlus,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Fox Meadows EncounterManager,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,GE Healthcare Logician,N,N,29-2072.00,Medical Records Specialists
43232102,Graphics or photo imaging software,Graphics software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Greenway Medical Technologies PrimeChart,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Health Care Data HealthProbe,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Healthcare common procedure coding system HCPCS,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Henry Schein Dentrix,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,HMS,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Holt Systems eMedRec,N,N,29-2072.00,Medical Records Specialists
43232202,Document management software,Hyland Software OnBase,N,N,29-2072.00,Medical Records Specialists
43232314,Business intelligence and data analysis software,IBM Cognos Impromptu,N,N,29-2072.00,Medical Records Specialists
43232403,Enterprise application integration software,IBM InfoSphere DataStage,N,N,29-2072.00,Medical Records Specialists
43232110,Spreadsheet software,IBM Lotus 1-2-3,N,N,29-2072.00,Medical Records Specialists
43232605,Analytical or scientific software,IBM SPSS Statistics,Y,N,29-2072.00,Medical Records Specialists
43232610,Medical software,IDX Systems IDXtend,N,N,29-2072.00,Medical Records Specialists
43232202,Document management software,IDX Systems Patient Chart Tracking,N,N,29-2072.00,Medical Records Specialists
43231511,Expert system software,Information Resource Products Clinical Coding Expert,N,N,29-2072.00,Medical Records Specialists
43232202,Document management software,Laserfiche software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,LeonardoMD Renaissance,N,N,29-2072.00,Medical Records Specialists
43232108,Calendar and scheduling software,MD Synergy Medical Appointment Scheduling,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Mediasoft mediOFFICE,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Medical condition coding software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Medical procedure coding software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,MedicWare EMR,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,MEDITECH software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,MedStar Systems DrWorks,N,N,29-2072.00,Medical Records Specialists
43232306,Data base user interface and query software,Microsoft Access,Y,N,29-2072.00,Medical Records Specialists
43231602,Enterprise resource planning ERP software,Microsoft Dynamics,Y,N,29-2072.00,Medical Records Specialists
43232110,Spreadsheet software,Microsoft Excel,Y,Y,29-2072.00,Medical Records Specialists
43233501,Electronic mail software,Microsoft Exchange,N,N,29-2072.00,Medical Records Specialists
43231513,Office suite software,Microsoft Office software,Y,Y,29-2072.00,Medical Records Specialists
43233501,Electronic mail software,Microsoft Outlook,Y,Y,29-2072.00,Medical Records Specialists
43232106,Presentation software,Microsoft PowerPoint,Y,Y,29-2072.00,Medical Records Specialists
43231507,Project management software,Microsoft Project,Y,N,29-2072.00,Medical Records Specialists
43231507,Project management software,Microsoft SharePoint,N,N,29-2072.00,Medical Records Specialists
43232306,Data base user interface and query software,Microsoft SQL Server,Y,N,29-2072.00,Medical Records Specialists
43232305,Data base reporting software,Microsoft SQL Server Reporting Services SSRS,Y,N,29-2072.00,Medical Records Specialists
43231518,Process mapping and design software,Microsoft Visio,Y,N,29-2072.00,Medical Records Specialists
43232402,Development environment software,Microsoft Visual Basic,Y,N,29-2072.00,Medical Records Specialists
43232402,Development environment software,Microsoft Visual Basic Scripting Edition VBScript,N,N,29-2072.00,Medical Records Specialists
43233004,Operating system software,Microsoft Windows,Y,N,29-2072.00,Medical Records Specialists
43232104,Word processing software,Microsoft Word,Y,Y,29-2072.00,Medical Records Specialists
43232314,Business intelligence and data analysis software,MicroStrategy,Y,N,29-2072.00,Medical Records Specialists
43232605,Analytical or scientific software,Minitab,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,NCG Medical Systems d-Chart,N,N,29-2072.00,Medical Records Specialists
43231601,Accounting software,NDCMedisoft,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,NextGen Healthcare Information Systems EMR,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,PCC EHR,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,PCC Pediatric Partner,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,PowerMed,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Practice Partner Patient Records,N,N,29-2072.00,Medical Records Specialists
43232106,Presentation software,Presentation software,N,N,29-2072.00,Medical Records Specialists
43232306,Data base user interface and query software,Purkinje Dossier,N,N,29-2072.00,Medical Records Specialists
43232314,Business intelligence and data analysis software,Qlik Tech QlikView,Y,N,29-2072.00,Medical Records Specialists
43231601,Accounting software,QMSoftware Receivables Management,N,N,29-2072.00,Medical Records Specialists
43232405,Object or component oriented development software,R,Y,N,29-2072.00,Medical Records Specialists
43231602,Enterprise resource planning ERP software,SAP Business Objects,N,N,29-2072.00,Medical Records Specialists
43232305,Data base reporting software,SAP Crystal Reports,N,N,29-2072.00,Medical Records Specialists
43232605,Analytical or scientific software,SAS,Y,N,29-2072.00,Medical Records Specialists
43233413,Voice recognition software,ScanSoft Naturally Speaking,N,N,29-2072.00,Medical Records Specialists
43232111,Optical character reader OCR or scanning software,Scantron imaging software,N,N,29-2072.00,Medical Records Specialists
43232108,Calendar and scheduling software,Scheduling software,N,N,29-2072.00,Medical Records Specialists
43231601,Accounting software,Siemens Soarian Financials,N,N,29-2072.00,Medical Records Specialists
43232108,Calendar and scheduling software,Siemens Soarian Scheduling,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,SOAPware EMR,N,N,29-2072.00,Medical Records Specialists
43232202,Document management software,SoftMed ChartLocater,N,N,29-2072.00,Medical Records Specialists
43232305,Data base reporting software,SoftMed ChartRelease,N,N,29-2072.00,Medical Records Specialists
43232202,Document management software,SoftMed ChartReserve,N,N,29-2072.00,Medical Records Specialists
43233413,Voice recognition software,Speech recognition software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,STAT! Systems QD Clinical,N,N,29-2072.00,Medical Records Specialists
43232605,Analytical or scientific software,StataCorp Stata,N,N,29-2072.00,Medical Records Specialists
43232306,Data base user interface and query software,Structured query language SQL,Y,N,29-2072.00,Medical Records Specialists
43232610,Medical software,SynaMed EMR,N,N,29-2072.00,Medical Records Specialists
43232314,Business intelligence and data analysis software,Tableau,Y,N,29-2072.00,Medical Records Specialists
43232304,Data base management system software,Teradata Database,Y,N,29-2072.00,Medical Records Specialists
43232610,Medical software,VantageMed ChartKeeper,N,N,29-2072.00,Medical Records Specialists
43233204,Network security and virtual private network VPN equipment software,Virtual private networking VPN software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Visionary Medical Systems Visionary OFFICE PM,N,N,29-2072.00,Medical Records Specialists
43233413,Voice recognition software,Voice dictation software,N,N,29-2072.00,Medical Records Specialists
43232705,Internet browser software,Web browser software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Welford Chart Notes,N,N,29-2072.00,Medical Records Specialists
43232104,Word processing software,Word processing software,N,N,29-2072.00,Medical Records Specialists
43232610,Medical software,Compulink Eyecare Advantage,N,N,29-2081.00,"Opticians, Dispensing"
43232610,Medical software,Cygnet Infotech Optifocus,N,N,29-2081.00,"Opticians, Dispensing"
43232306,Data base user interface and query software,Database software,N,N,29-2081.00,"Opticians, Dispensing"
43232610,Medical software,Diversified Ophthalmics Practice Maximus,N,N,29-2081.00,"Opticians, Dispensing"
43232610,Medical software,EMRlogic Systems ENTERPRISE Visions,N,N,29-2081.00,"Opticians, Dispensing"
43232306,Data base user interface and query software,EZ-Zone Optizone Enterprise,N,N,29-2081.00,"Opticians, Dispensing"
43232610,Medical software,First Insight MaximEyes,N,N,29-2081.00,"Opticians, Dispensing"
43232610,Medical software,HealthLine Systems Eyecom,N,N,29-2081.00,"Opticians, Dispensing"
43232610,Medical software,Insight Software My Vision Express,N,N,29-2081.00,"Opticians, Dispensing"
43231601,Accounting software,Intuit QuickBooks,Y,N,29-2081.00,"Opticians, Dispensing"
43231508,Inventory management software,Inventory management systems,N,N,29-2081.00,"Opticians, Dispensing"
43232110,Spreadsheet software,Microsoft Excel,Y,N,29-2081.00,"Opticians, Dispensing"
43231513,Office suite software,Microsoft Office software,Y,N,29-2081.00,"Opticians, Dispensing"
43232104,Word processing software,Microsoft Word,Y,N,29-2081.00,"Opticians, Dispensing"
43232610,Medical software,OfficeMate Software Solutions OfficeMate,N,N,29-2081.00,"Opticians, Dispensing"
43232611,Point of sale POS software,Point of sale POS software,N,N,29-2081.00,"Opticians, Dispensing"
43232610,Medical software,Specialist Data Solutions OctoPlus,N,N,29-2081.00,"Opticians, Dispensing"
43232104,Word processing software,Word processing software,N,N,29-2081.00,"Opticians, Dispensing"
43232604,Computer aided design CAD software,Alibre Design,N,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,American Orthotic and Prosthetic Association CodingPro,N,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,Artsco OrthoPro Complete,N,N,29-2091.00,Orthotists and Prosthetists
43232604,Computer aided design CAD software,Autodesk AutoCAD,Y,N,29-2091.00,Orthotists and Prosthetists
43232612,Computer aided manufacturing CAM software,Computer aided manufacturing CAM software,N,N,29-2091.00,Orthotists and Prosthetists
43232102,Graphics or photo imaging software,Computer graphics software,N,N,29-2091.00,Orthotists and Prosthetists
43233501,Electronic mail software,Email software,N,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,Futura International O.P.S.,N,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,Gait analysis software,N,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,Gez Bowman THE O&P HUB,N,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,Healthcare common procedure coding system HCPCS,N,N,29-2091.00,Orthotists and Prosthetists
43232604,Computer aided design CAD software,Infinity CAD Systems AutoSculpt,N,N,29-2091.00,Orthotists and Prosthetists
43231601,Accounting software,Intuit QuickBooks,Y,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,MedePresence,N,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,MedEvolve eCeno,N,N,29-2091.00,Orthotists and Prosthetists
43232306,Data base user interface and query software,Microsoft Access,Y,N,29-2091.00,Orthotists and Prosthetists
43232110,Spreadsheet software,Microsoft Excel,Y,N,29-2091.00,Orthotists and Prosthetists
43233501,Electronic mail software,Microsoft Outlook,N,N,29-2091.00,Orthotists and Prosthetists
43232106,Presentation software,Microsoft PowerPoint,Y,N,29-2091.00,Orthotists and Prosthetists
43232104,Word processing software,Microsoft Word,Y,N,29-2091.00,Orthotists and Prosthetists
43232604,Computer aided design CAD software,Ohio Willow Wood OMEGA Tracer System,N,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,OPIE Practice Management Suite,N,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,Patient management software,N,N,29-2091.00,Orthotists and Prosthetists
43232604,Computer aided design CAD software,Polhemus FastSCAN,N,N,29-2091.00,Orthotists and Prosthetists
43232604,Computer aided design CAD software,Seattle Systems Shapemaker,N,N,29-2091.00,Orthotists and Prosthetists
43232604,Computer aided design CAD software,Vorum Research Corporation CANFIT-PLUS,N,N,29-2091.00,Orthotists and Prosthetists
43232705,Internet browser software,Web browser software,N,N,29-2091.00,Orthotists and Prosthetists
43232610,Medical software,HIMSA Noah,N,N,29-2092.00,Hearing Aid Specialists
43232110,Spreadsheet software,Microsoft Excel,Y,Y,29-2092.00,Hearing Aid Specialists
43231513,Office suite software,Microsoft Office software,Y,Y,29-2092.00,Hearing Aid Specialists
43233501,Electronic mail software,Microsoft Outlook,Y,N,29-2092.00,Hearing Aid Specialists
43232106,Presentation software,Microsoft PowerPoint,Y,N,29-2092.00,Hearing Aid Specialists
43232104,Word processing software,Microsoft Word,Y,N,29-2092.00,Hearing Aid Specialists
43232610,Medical software,Otometrics OTOsuite,N,N,29-2092.00,Hearing Aid Specialists
43232610,Medical software,BESA EEGFocus,N,N,29-2099.01,Neurodiagnostic Technologists
43232610,Medical software,Cadwell Laboratories Easy,N,N,29-2099.01,Neurodiagnostic Technologists
43232306,Data base user interface and query software,Database software,N,N,29-2099.01,Neurodiagnostic Technologists
43232610,Medical software,EEG Portaview,N,N,29-2099.01,Neurodiagnostic Technologists
43232306,Data base user interface and query software,FileMaker Pro,N,N,29-2099.01,Neurodiagnostic Technologists
43232408,Web platform development software,JavaScript,N,N,29-2099.01,Neurodiagnostic Technologists
43232610,Medical software,MEDITECH software,N,N,29-2099.01,Neurodiagnostic Technologists
43232110,Spreadsheet software,Microsoft Excel,Y,N,29-2099.01,Neurodiagnostic Technologists
43231513,Office suite software,Microsoft Office software,Y,N,29-2099.01,Neurodiagnostic Technologists
43232106,Presentation software,Microsoft PowerPoint,Y,N,29-2099.01,Neurodiagnostic Technologists
43233004,Operating system software,Microsoft Windows,Y,N,29-2099.01,Neurodiagnostic Technologists
43232104,Word processing software,Microsoft Word,Y,N,29-2099.01,Neurodiagnostic Technologists
43232610,Medical software,Natus NeuroWorks,N,N,29-2099.01,Neurodiagnostic Technologists
43232610,Medical software,Neurofax SpikeDetector,N,N,29-2099.01,Neurodiagnostic Technologists
43232610,Medical software,Neurotronics Polysmith,N,N,29-2099.01,Neurodiagnostic Technologists
43232108,Calendar and scheduling software,Scheduling software,N,N,29-2099.01,Neurodiagnostic Technologists
43232610,Medical software,Sleep analysis software,N,N,29-2099.01,Neurodiagnostic Technologists
43232705,Internet browser software,Web browser software,N,N,29-2099.01,Neurodiagnostic Technologists
43232104,Word processing software,Word processing software,N,N,29-2099.01,Neurodiagnostic Technologists
43232610,Medical software,AcuityPro,N,N,29-2099.05,Ophthalmic Medical Technologists
43232604,Computer aided design CAD software,Autodesk AutoCAD,Y,N,29-2099.05,Ophthalmic Medical Technologists
43232604,Computer aided design CAD software,Computer aided design and drafting CADD software,N,N,29-2099.05,Ophthalmic Medical Technologists
43233501,Electronic mail software,Email software,N,N,29-2099.05,Ophthalmic Medical Technologists
43232610,Medical software,EyeMD EMR Healthcare Systems EyeMD EMR,N,N,29-2099.05,Ophthalmic Medical Technologists
43232610,Medical software,ezChartWriter,N,N,29-2099.05,Ophthalmic Medical Technologists
43232408,Web platform development software,Hypertext preprocessor PHP,N,N,29-2099.05,Ophthalmic Medical Technologists
43232610,Medical software,iChartPlus,N,N,29-2099.05,Ophthalmic Medical Technologists
43232408,Web platform development software,JavaScript,Y,N,29-2099.05,Ophthalmic Medical Technologists
43232610,Medical software,Medflow Complete,N,N,29-2099.05,Ophthalmic Medical Technologists
43232610,Medical software,MediPro Medisoft Clinical,N,N,29-2099.05,Ophthalmic Medical Technologists
43232110,Spreadsheet software,Microsoft Excel,Y,N,29-2099.05,Ophthalmic Medical Technologists
43231513,Office suite software,Microsoft Office software,Y,N,29-2099.05,Ophthalmic Medical Technologists
43233004,Operating system software,Microsoft operating system,N,N,29-2099.05,Ophthalmic Medical Technologists
43233501,Electronic mail software,Microsoft Outlook,Y,N,29-2099.05,Ophthalmic Medical Technologists
43232104,Word processing software,Microsoft Word,Y,N,29-2099.05,Ophthalmic Medical Technologists
43232610,Medical software,NaviNet Open,N,N,29-2099.05,Ophthalmic Medical Technologists
43231602,Enterprise resource planning ERP software,SAP software,Y,N,29-2099.05,Ophthalmic Medical Technologists
43232705,Internet browser software,Web browser software,N,N,29-2099.05,Ophthalmic Medical Technologists
43232104,Word processing software,Word processing software,N,N,29-2099.05,Ophthalmic Medical Technologists
43232610,Medical software,"Admissions, discharge, and transfer ADT software",N,N,29-2099.08,Patient Representatives
43232303,Customer relationship management CRM software,CareOne CareEnsure,N,N,29-2099.08,Patient Representatives
43232303,Customer relationship management CRM software,Complaint management software,N,N,29-2099.08,Patient Representatives
43231513,Office suite software,Corel WordPerfect Office Suite,N,N,29-2099.08,Patient Representatives
43232303,Customer relationship management CRM software,Customer Expressions i-Sight,N,N,29-2099.08,Patient Representatives
43232306,Data base user interface and query software,Data entry software,N,N,29-2099.08,Patient Representatives
43232306,Data base user interface and query software,Database software,N,N,29-2099.08,Patient Representatives
43232610,Medical software,eClinicalWorks EHR software,N,N,29-2099.08,Patient Representatives
43232610,Medical software,Electronic medical record EMR software,N,N,29-2099.08,Patient Representatives
43232610,Medical software,Epic EpicCare Inpatient Clinical System,N,N,29-2099.08,Patient Representatives
43232610,Medical software,Epic Systems,Y,N,29-2099.08,Patient Representatives
43232610,Medical software,Epic Systems software,N,N,29-2099.08,Patient Representatives
43233502,Video conferencing software,FaceTime,N,N,29-2099.08,Patient Representatives
43232104,Word processing software,Google Docs,Y,N,29-2099.08,Patient Representatives
43232610,Medical software,Healthcare common procedure coding system HCPCS,N,N,29-2099.08,Patient Representatives
43232610,Medical software,Henry Schein Dentrix,N,N,29-2099.08,Patient Representatives
43233501,Electronic mail software,IBM Notes,N,N,29-2099.08,Patient Representatives
43232303,Customer relationship management CRM software,Manhattan Cross Cultural Group Quality Interactions,N,N,29-2099.08,Patient Representatives
43232610,Medical software,Medical condition coding software,N,N,29-2099.08,Patient Representatives
43232610,Medical software,Medical procedure coding software,N,N,29-2099.08,Patient Representatives
43232610,Medical software,MEDITECH software,N,N,29-2099.08,Patient Representatives
43232306,Data base user interface and query software,Microsoft Access,Y,N,29-2099.08,Patient Representatives
43232303,Customer relationship management CRM software,Microsoft Dynamics,Y,N,29-2099.08,Patient Representatives
43232110,Spreadsheet software,Microsoft Excel,Y,Y,29-2099.08,Patient Representatives
43233501,Electronic mail software,Microsoft Exchange,N,N,29-2099.08,Patient Representatives
43231513,Office suite software,Microsoft Office software,Y,Y,29-2099.08,Patient Representatives
43233501,Electronic mail software,Microsoft Outlook,Y,Y,29-2099.08,Patient Representatives
43232106,Presentation software,Microsoft PowerPoint,Y,N,29-2099.08,Patient Representatives
43233004,Operating system software,Microsoft Windows,Y,N,29-2099.08,Patient Representatives
43232104,Word processing software,Microsoft Word,Y,N,29-2099.08,Patient Representatives
43232605,Analytical or scientific software,Patient satisfaction assessment software,N,N,29-2099.08,Patient Representatives
43232303,Customer relationship management CRM software,Pemimic Patient Relations Suite,N,N,29-2099.08,Patient Representatives
43232610,Medical software,Peminic Patient Safety & Quality Suite,N,N,29-2099.08,Patient Representatives
43232610,Medical software,PracticeWorks Systems Kodak WINOMS CS,N,N,29-2099.08,Patient Representatives
43232303,Customer relationship management CRM software,Prognosis Solutions ResolvPRM,N,N,29-2099.08,Patient Representatives
43232303,Customer relationship management CRM software,rL Solutions Feedback MonitorPro,N,N,29-2099.08,Patient Representatives
43232108,Calendar and scheduling software,Scheduling software,N,N,29-2099.08,Patient Representatives
43232110,Spreadsheet software,Spreadsheet software,N,N,29-2099.08,Patient Representatives
43232705,Internet browser software,Web browser software,N,N,29-2099.08,Patient Representatives
43232104,Word processing software,Word processing software,N,N,29-2099.08,Patient Representatives
43232301,Categorization or classification software,3M Encoder,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Allscripts EHR,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Amazing Charts,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232301,Categorization or classification software,American Medical Association CodeManager,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Azalea Health Azalea EHR,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43231601,Accounting software,Billing software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232310,Metadata management software,CA Erwin Data Modeler,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232309,Information retrieval or search software,Coding database software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,ComChart EMR,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232301,Categorization or classification software,Computerized indexing systems,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43231513,Office suite software,Corel WordPerfect Office Suite,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43233413,Voice recognition software,Cyber Records MediChart Express,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Digital Imaging Communications in Medicine DICOM medical imaging software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232301,Categorization or classification software,DRG grouping software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,e-MDs topsChart,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,eClinicalWorks EHR software,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,EHS CareRevolution,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232702,Desktop communications software,Eko,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Electronic medical record EMR software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Electronic medical record EMR systems,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43233501,Electronic mail software,Email software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,eMDs Practice Partner,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232306,Data base user interface and query software,Encoded archival system EAD,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43233205,Transaction security and virus protection software,Encoder software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232306,Data base user interface and query software,EndoSoft,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232306,Data base user interface and query software,Entity Management Software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Epic Systems,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232202,Document management software,Fox Meadows Accent Data Manager,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232306,Data base user interface and query software,Fox Meadows ChartingPlus,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Fox Meadows EncounterManager,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,GE Healthcare Logician,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232102,Graphics or photo imaging software,Graphics software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Greenway Medical Technologies PrimeChart,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Health Care Data HealthProbe,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Healthcare common procedure coding system HCPCS,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Henry Schein Dentrix,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,HMS,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Holt Systems eMedRec,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232202,Document management software,Hyland Software OnBase,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232314,Business intelligence and data analysis software,IBM Cognos Impromptu,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232403,Enterprise application integration software,IBM InfoSphere DataStage,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232110,Spreadsheet software,IBM Lotus 1-2-3,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232605,Analytical or scientific software,IBM SPSS Statistics,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,IDX Systems IDXtend,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232202,Document management software,IDX Systems Patient Chart Tracking,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43231511,Expert system software,Information Resource Products Clinical Coding Expert,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232202,Document management software,Laserfiche software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,LeonardoMD Renaissance,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232108,Calendar and scheduling software,MD Synergy Medical Appointment Scheduling,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Mediasoft mediOFFICE,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Medical condition coding software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Medical procedure coding software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,MedicWare EMR,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,MEDITECH software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,MedStar Systems DrWorks,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232306,Data base user interface and query software,Microsoft Access,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43231602,Enterprise resource planning ERP software,Microsoft Dynamics,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232110,Spreadsheet software,Microsoft Excel,Y,Y,29-9021.00,Health Information Technologists and Medical Registrars
43233501,Electronic mail software,Microsoft Exchange,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43231513,Office suite software,Microsoft Office software,Y,Y,29-9021.00,Health Information Technologists and Medical Registrars
43233501,Electronic mail software,Microsoft Outlook,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232106,Presentation software,Microsoft PowerPoint,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43231507,Project management software,Microsoft Project,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232306,Data base user interface and query software,Microsoft SQL Server,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232305,Data base reporting software,Microsoft SQL Server Reporting Services SSRS,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43231518,Process mapping and design software,Microsoft Visio,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
