data_value,date,domain_source,element_id,element_name,lower_ci_bound,n,onet_soc_code,recommend_suppress,scale_id,scale_name,standard_error,title,upper_ci_bound
2.92,07/2016,Incumbent,1.C.3.c,Social Orientation,2.49,68,51-8013.04,N,IM,Importance,0.21,Hydroelectric Plant Technicians,3.35
3.88,07/2016,Incumbent,1.C.4.a,Self-Control,3.48,68,51-8013.04,N,IM,Importance,0.2,Hydroelectric Plant Technicians,4.29
3.81,07/2016,Incumbent,1.C.4.b,Stress Tolerance,3.48,68,51-8013.04,N,IM,Importance,0.16,Hydroelectric Plant Technicians,4.13
3.7,07/2016,Incumbent,1.C.4.c,Adaptability/Flexibility,3.32,68,51-8013.04,N,IM,Importance,0.19,Hydroelectric Plant Technicians,4.07
4.48,07/2016,Incumbent,1.C.5.a,Dependability,4.19,68,51-8013.04,N,IM,Importance,0.15,Hydroelectric Plant Technicians,4.78
4.21,07/2016,Incumbent,1.C.5.b,Attention to Detail,3.89,68,51-8013.04,N,IM,Importance,0.16,Hydroelectric Plant Technicians,4.53
3.99,07/2016,Incumbent,1.C.5.c,Integrity,3.53,68,51-8013.04,N,IM,Importance,0.23,Hydroelectric Plant Technicians,4.45
3.93,07/2016,Incumbent,1.C.6,Independence,3.63,68,51-8013.04,N,IM,Importance,0.15,Hydroelectric Plant Technicians,4.23
3.74,07/2016,Incumbent,1.C.7.a,Innovation,3.38,68,51-8013.04,N,IM,Importance,0.18,Hydroelectric Plant Technicians,4.1
3.94,07/2016,Incumbent,1.C.7.b,Analytical Thinking,3.62,68,51-8013.04,N,IM,Importance,0.16,Hydroelectric Plant Technicians,4.26
3.44,08/2023,Incumbent,1.C.1.a,Achievement/Effort,3.17,20,51-8021.00,N,IM,Importance,0.13,Stationary Engineers and Boiler Operators,3.71
3.36,08/2023,Incumbent,1.C.1.b,Persistence,2.77,20,51-8021.00,N,IM,Importance,0.28,Stationary Engineers and Boiler Operators,3.96
3.65,08/2023,Incumbent,1.C.1.c,Initiative,3.17,20,51-8021.00,N,IM,Importance,0.23,Stationary Engineers and Boiler Operators,4.12
3.24,08/2023,Incumbent,1.C.2.b,Leadership,2.39,20,51-8021.00,N,IM,Importance,0.4,Stationary Engineers and Boiler Operators,4.08
3.93,08/2023,Incumbent,1.C.3.a,Cooperation,3.65,20,51-8021.00,N,IM,Importance,0.13,Stationary Engineers and Boiler Operators,4.2
3.68,08/2023,Incumbent,1.C.3.b,Concern for Others,3.22,20,51-8021.00,N,IM,Importance,0.22,Stationary Engineers and Boiler Operators,4.13
3.18,08/2023,Incumbent,1.C.3.c,Social Orientation,2.52,20,51-8021.00,N,IM,Importance,0.32,Stationary Engineers and Boiler Operators,3.85
3.79,08/2023,Incumbent,1.C.4.a,Self-Control,3.26,19,51-8021.00,N,IM,Importance,0.25,Stationary Engineers and Boiler Operators,4.32
3.81,08/2023,Incumbent,1.C.4.b,Stress Tolerance,3.17,20,51-8021.00,N,IM,Importance,0.31,Stationary Engineers and Boiler Operators,4.45
3.95,08/2023,Incumbent,1.C.4.c,Adaptability/Flexibility,3.53,20,51-8021.00,N,IM,Importance,0.2,Stationary Engineers and Boiler Operators,4.38
4.36,08/2023,Incumbent,1.C.5.a,Dependability,3.97,20,51-8021.00,N,IM,Importance,0.19,Stationary Engineers and Boiler Operators,4.75
4.36,08/2023,Incumbent,1.C.5.b,Attention to Detail,4.03,20,51-8021.00,N,IM,Importance,0.16,Stationary Engineers and Boiler Operators,4.69
4.17,08/2023,Incumbent,1.C.5.c,Integrity,3.78,20,51-8021.00,N,IM,Importance,0.19,Stationary Engineers and Boiler Operators,4.56
3.99,08/2023,Incumbent,1.C.6,Independence,3.42,20,51-8021.00,N,IM,Importance,0.28,Stationary Engineers and Boiler Operators,4.57
3.56,08/2023,Incumbent,1.C.7.a,Innovation,2.7,20,51-8021.00,N,IM,Importance,0.41,Stationary Engineers and Boiler Operators,4.42
3.68,08/2023,Incumbent,1.C.7.b,Analytical Thinking,3.14,20,51-8021.00,N,IM,Importance,0.26,Stationary Engineers and Boiler Operators,4.23
3.26,08/2018,Incumbent,1.C.1.a,Achievement/Effort,2.82,26,51-8031.00,N,IM,Importance,0.21,Water and Wastewater Treatment Plant and System Operators,3.7
3.14,08/2018,Incumbent,1.C.1.b,Persistence,2.89,26,51-8031.00,N,IM,Importance,0.12,Water and Wastewater Treatment Plant and System Operators,3.39
3.76,08/2018,Incumbent,1.C.1.c,Initiative,3.46,26,51-8031.00,N,IM,Importance,0.15,Water and Wastewater Treatment Plant and System Operators,4.06
3.69,08/2018,Incumbent,1.C.2.b,Leadership,3.09,26,51-8031.00,N,IM,Importance,0.29,Water and Wastewater Treatment Plant and System Operators,4.3
3.68,08/2018,Incumbent,1.C.3.a,Cooperation,3.42,25,51-8031.00,N,IM,Importance,0.12,Water and Wastewater Treatment Plant and System Operators,3.93
3.75,08/2018,Incumbent,1.C.3.b,Concern for Others,3.28,25,51-8031.00,N,IM,Importance,0.23,Water and Wastewater Treatment Plant and System Operators,4.22
3.03,08/2018,Incumbent,1.C.3.c,Social Orientation,2.82,25,51-8031.00,N,IM,Importance,0.1,Water and Wastewater Treatment Plant and System Operators,3.23
3.49,08/2018,Incumbent,1.C.4.a,Self-Control,3.08,25,51-8031.00,N,IM,Importance,0.2,Water and Wastewater Treatment Plant and System Operators,3.9
3.3,08/2018,Incumbent,1.C.4.b,Stress Tolerance,2.83,25,51-8031.00,N,IM,Importance,0.23,Water and Wastewater Treatment Plant and System Operators,3.77
3.64,08/2018,Incumbent,1.C.4.c,Adaptability/Flexibility,3.32,25,51-8031.00,N,IM,Importance,0.16,Water and Wastewater Treatment Plant and System Operators,3.97
4.11,08/2018,Incumbent,1.C.5.a,Dependability,3.87,25,51-8031.00,N,IM,Importance,0.12,Water and Wastewater Treatment Plant and System Operators,4.35
4.0,08/2018,Incumbent,1.C.5.b,Attention to Detail,3.91,25,51-8031.00,N,IM,Importance,0.05,Water and Wastewater Treatment Plant and System Operators,4.1
4.15,08/2018,Incumbent,1.C.5.c,Integrity,3.84,26,51-8031.00,N,IM,Importance,0.15,Water and Wastewater Treatment Plant and System Operators,4.46
3.96,08/2018,Incumbent,1.C.6,Independence,3.69,26,51-8031.00,N,IM,Importance,0.13,Water and Wastewater Treatment Plant and System Operators,4.23
3.11,08/2018,Incumbent,1.C.7.a,Innovation,2.67,26,51-8031.00,N,IM,Importance,0.22,Water and Wastewater Treatment Plant and System Operators,3.56
3.48,08/2018,Incumbent,1.C.7.b,Analytical Thinking,2.79,26,51-8031.00,N,IM,Importance,0.33,Water and Wastewater Treatment Plant and System Operators,4.16
3.44,07/2015,Incumbent,1.C.1.a,Achievement/Effort,2.59,32,51-8091.00,N,IM,Importance,0.42,Chemical Plant and System Operators,4.28
3.47,07/2015,Incumbent,1.C.1.b,Persistence,2.59,32,51-8091.00,N,IM,Importance,0.43,Chemical Plant and System Operators,4.35
3.66,07/2015,Incumbent,1.C.1.c,Initiative,2.81,32,51-8091.00,N,IM,Importance,0.42,Chemical Plant and System Operators,4.51
3.32,07/2015,Incumbent,1.C.2.b,Leadership,2.65,32,51-8091.00,N,IM,Importance,0.33,Chemical Plant and System Operators,3.99
3.67,07/2015,Incumbent,1.C.3.a,Cooperation,3.36,31,51-8091.00,N,IM,Importance,0.15,Chemical Plant and System Operators,3.98
3.61,07/2015,Incumbent,1.C.3.b,Concern for Others,2.99,31,51-8091.00,N,IM,Importance,0.3,Chemical Plant and System Operators,4.23
3.24,07/2015,Incumbent,1.C.3.c,Social Orientation,3.02,31,51-8091.00,N,IM,Importance,0.11,Chemical Plant and System Operators,3.45
3.6,07/2015,Incumbent,1.C.4.a,Self-Control,3.25,31,51-8091.00,N,IM,Importance,0.17,Chemical Plant and System Operators,3.95
4.03,07/2015,Incumbent,1.C.4.b,Stress Tolerance,3.52,31,51-8091.00,N,IM,Importance,0.25,Chemical Plant and System Operators,4.54
2.94,07/2015,Incumbent,1.C.4.c,Adaptability/Flexibility,2.14,31,51-8091.00,N,IM,Importance,0.39,Chemical Plant and System Operators,3.73
4.55,07/2015,Incumbent,1.C.5.a,Dependability,3.95,30,51-8091.00,N,IM,Importance,0.3,Chemical Plant and System Operators,5.0
4.31,07/2015,Incumbent,1.C.5.b,Attention to Detail,3.78,31,51-8091.00,N,IM,Importance,0.26,Chemical Plant and System Operators,4.84
4.29,07/2015,Incumbent,1.C.5.c,Integrity,3.86,31,51-8091.00,N,IM,Importance,0.21,Chemical Plant and System Operators,4.73
3.63,07/2015,Incumbent,1.C.6,Independence,2.57,32,51-8091.00,N,IM,Importance,0.52,Chemical Plant and System Operators,4.69
2.7,07/2015,Incumbent,1.C.7.a,Innovation,1.66,32,51-8091.00,N,IM,Importance,0.51,Chemical Plant and System Operators,3.75
3.7,07/2015,Incumbent,1.C.7.b,Analytical Thinking,3.21,32,51-8091.00,N,IM,Importance,0.24,Chemical Plant and System Operators,4.19
3.58,08/2023,Incumbent,1.C.1.a,Achievement/Effort,3.31,20,51-8092.00,N,IM,Importance,0.13,Gas Plant Operators,3.85
3.74,08/2023,Incumbent,1.C.1.b,Persistence,3.39,20,51-8092.00,N,IM,Importance,0.17,Gas Plant Operators,4.09
3.96,08/2023,Incumbent,1.C.1.c,Initiative,3.5,20,51-8092.00,N,IM,Importance,0.22,Gas Plant Operators,4.42
3.84,08/2023,Incumbent,1.C.2.b,Leadership,3.49,20,51-8092.00,N,IM,Importance,0.16,Gas Plant Operators,4.18
4.03,08/2023,Incumbent,1.C.3.a,Cooperation,3.67,20,51-8092.00,N,IM,Importance,0.17,Gas Plant Operators,4.38
3.83,08/2023,Incumbent,1.C.3.b,Concern for Others,3.45,20,51-8092.00,N,IM,Importance,0.18,Gas Plant Operators,4.21
3.52,08/2023,Incumbent,1.C.3.c,Social Orientation,3.17,20,51-8092.00,N,IM,Importance,0.17,Gas Plant Operators,3.87
3.85,08/2023,Incumbent,1.C.4.a,Self-Control,3.43,20,51-8092.00,N,IM,Importance,0.2,Gas Plant Operators,4.27
3.89,08/2023,Incumbent,1.C.4.b,Stress Tolerance,3.44,20,51-8092.00,N,IM,Importance,0.21,Gas Plant Operators,4.33
3.96,08/2023,Incumbent,1.C.4.c,Adaptability/Flexibility,3.42,20,51-8092.00,N,IM,Importance,0.26,Gas Plant Operators,4.5
4.51,08/2023,Incumbent,1.C.5.a,Dependability,4.23,20,51-8092.00,N,IM,Importance,0.13,Gas Plant Operators,4.78
4.38,08/2023,Incumbent,1.C.5.b,Attention to Detail,4.01,19,51-8092.00,N,IM,Importance,0.18,Gas Plant Operators,4.75
4.19,08/2023,Incumbent,1.C.5.c,Integrity,3.87,20,51-8092.00,N,IM,Importance,0.16,Gas Plant Operators,4.52
3.98,08/2023,Incumbent,1.C.6,Independence,3.58,20,51-8092.00,N,IM,Importance,0.19,Gas Plant Operators,4.38
3.2,08/2023,Incumbent,1.C.7.a,Innovation,2.8,20,51-8092.00,N,IM,Importance,0.19,Gas Plant Operators,3.6
4.02,08/2023,Incumbent,1.C.7.b,Analytical Thinking,3.52,20,51-8092.00,N,IM,Importance,0.24,Gas Plant Operators,4.51
3.71,08/2023,Incumbent,1.C.1.a,Achievement/Effort,2.97,21,51-8093.00,N,IM,Importance,0.36,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.46
3.71,08/2023,Incumbent,1.C.1.b,Persistence,3.1,21,51-8093.00,N,IM,Importance,0.29,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.32
3.9,08/2023,Incumbent,1.C.1.c,Initiative,3.16,21,51-8093.00,N,IM,Importance,0.35,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.63
3.49,08/2023,Incumbent,1.C.2.b,Leadership,2.85,21,51-8093.00,N,IM,Importance,0.31,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.13
3.94,08/2023,Incumbent,1.C.3.a,Cooperation,3.56,21,51-8093.00,N,IM,Importance,0.18,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.31
3.93,08/2023,Incumbent,1.C.3.b,Concern for Others,3.51,21,51-8093.00,N,IM,Importance,0.21,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.36
3.38,08/2023,Incumbent,1.C.3.c,Social Orientation,2.92,21,51-8093.00,N,IM,Importance,0.22,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",3.85
3.95,08/2023,Incumbent,1.C.4.a,Self-Control,3.55,21,51-8093.00,N,IM,Importance,0.19,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.36
3.82,08/2023,Incumbent,1.C.4.b,Stress Tolerance,3.38,21,51-8093.00,N,IM,Importance,0.21,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.26
3.91,08/2023,Incumbent,1.C.4.c,Adaptability/Flexibility,3.59,21,51-8093.00,N,IM,Importance,0.15,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.24
4.33,08/2023,Incumbent,1.C.5.a,Dependability,3.92,20,51-8093.00,N,IM,Importance,0.2,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.74
4.12,08/2023,Incumbent,1.C.5.b,Attention to Detail,3.67,21,51-8093.00,N,IM,Importance,0.21,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.56
4.07,08/2023,Incumbent,1.C.5.c,Integrity,3.54,21,51-8093.00,N,IM,Importance,0.25,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.59
4.08,08/2023,Incumbent,1.C.6,Independence,3.52,21,51-8093.00,N,IM,Importance,0.27,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.64
3.57,08/2023,Incumbent,1.C.7.a,Innovation,2.86,21,51-8093.00,N,IM,Importance,0.34,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.28
3.98,08/2023,Incumbent,1.C.7.b,Analytical Thinking,3.39,21,51-8093.00,N,IM,Importance,0.28,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4.57
3.24,07/2016,Incumbent,1.C.1.a,Achievement/Effort,2.53,30,51-8099.01,N,IM,Importance,0.35,Biofuels Processing Technicians,3.96
3.54,07/2016,Incumbent,1.C.1.b,Persistence,2.91,30,51-8099.01,N,IM,Importance,0.31,Biofuels Processing Technicians,4.17
3.5,07/2016,Incumbent,1.C.1.c,Initiative,2.92,30,51-8099.01,N,IM,Importance,0.28,Biofuels Processing Technicians,4.07
3.36,07/2016,Incumbent,1.C.2.b,Leadership,2.65,30,51-8099.01,N,IM,Importance,0.34,Biofuels Processing Technicians,4.06
3.86,07/2016,Incumbent,1.C.3.a,Cooperation,3.58,30,51-8099.01,N,IM,Importance,0.14,Biofuels Processing Technicians,4.14
3.69,07/2016,Incumbent,1.C.3.b,Concern for Others,3.38,30,51-8099.01,N,IM,Importance,0.15,Biofuels Processing Technicians,4.0
2.8,07/2016,Incumbent,1.C.3.c,Social Orientation,2.41,30,51-8099.01,N,IM,Importance,0.19,Biofuels Processing Technicians,3.19
3.59,07/2016,Incumbent,1.C.4.a,Self-Control,3.27,29,51-8099.01,N,IM,Importance,0.15,Biofuels Processing Technicians,3.9
3.39,07/2016,Incumbent,1.C.4.b,Stress Tolerance,3.01,30,51-8099.01,N,IM,Importance,0.19,Biofuels Processing Technicians,3.77
3.67,07/2016,Incumbent,1.C.4.c,Adaptability/Flexibility,3.26,30,51-8099.01,N,IM,Importance,0.2,Biofuels Processing Technicians,4.07
4.35,07/2016,Incumbent,1.C.5.a,Dependability,4.19,30,51-8099.01,N,IM,Importance,0.08,Biofuels Processing Technicians,4.51
4.37,07/2016,Incumbent,1.C.5.b,Attention to Detail,4.19,29,51-8099.01,N,IM,Importance,0.09,Biofuels Processing Technicians,4.56
3.8,07/2016,Incumbent,1.C.5.c,Integrity,3.55,30,51-8099.01,N,IM,Importance,0.13,Biofuels Processing Technicians,4.06
3.65,07/2016,Incumbent,1.C.6,Independence,3.27,29,51-8099.01,N,IM,Importance,0.18,Biofuels Processing Technicians,4.03
3.12,07/2016,Incumbent,1.C.7.a,Innovation,2.67,29,51-8099.01,N,IM,Importance,0.22,Biofuels Processing Technicians,3.56
3.65,07/2016,Incumbent,1.C.7.b,Analytical Thinking,3.35,30,51-8099.01,N,IM,Importance,0.15,Biofuels Processing Technicians,3.96
3.53,07/2015,Incumbent,1.C.1.a,Achievement/Effort,2.88,22,51-9011.00,N,IM,Importance,0.31,Chemical Equipment Operators and Tenders,4.18
3.91,07/2015,Incumbent,1.C.1.b,Persistence,3.54,21,51-9011.00,N,IM,Importance,0.18,Chemical Equipment Operators and Tenders,4.28
3.92,07/2015,Incumbent,1.C.1.c,Initiative,3.4,22,51-9011.00,N,IM,Importance,0.25,Chemical Equipment Operators and Tenders,4.43
3.77,07/2015,Incumbent,1.C.2.b,Leadership,3.04,22,51-9011.00,N,IM,Importance,0.35,Chemical Equipment Operators and Tenders,4.51
4.29,07/2015,Incumbent,1.C.3.a,Cooperation,4.06,22,51-9011.00,N,IM,Importance,0.11,Chemical Equipment Operators and Tenders,4.52
3.88,07/2015,Incumbent,1.C.3.b,Concern for Others,3.5,22,51-9011.00,N,IM,Importance,0.18,Chemical Equipment Operators and Tenders,4.25
3.41,07/2015,Incumbent,1.C.3.c,Social Orientation,2.88,22,51-9011.00,N,IM,Importance,0.25,Chemical Equipment Operators and Tenders,3.94
3.71,07/2015,Incumbent,1.C.4.a,Self-Control,3.32,22,51-9011.00,N,IM,Importance,0.19,Chemical Equipment Operators and Tenders,4.09
3.94,07/2015,Incumbent,1.C.4.b,Stress Tolerance,3.29,22,51-9011.00,N,IM,Importance,0.31,Chemical Equipment Operators and Tenders,4.59
3.96,07/2015,Incumbent,1.C.4.c,Adaptability/Flexibility,3.62,22,51-9011.00,N,IM,Importance,0.16,Chemical Equipment Operators and Tenders,4.3
4.31,07/2015,Incumbent,1.C.5.a,Dependability,4.06,21,51-9011.00,N,IM,Importance,0.12,Chemical Equipment Operators and Tenders,4.57
4.36,07/2015,Incumbent,1.C.5.b,Attention to Detail,4.0,22,51-9011.00,N,IM,Importance,0.17,Chemical Equipment Operators and Tenders,4.71
4.26,07/2015,Incumbent,1.C.5.c,Integrity,3.95,22,51-9011.00,N,IM,Importance,0.15,Chemical Equipment Operators and Tenders,4.57
3.79,07/2015,Incumbent,1.C.6,Independence,3.39,22,51-9011.00,N,IM,Importance,0.19,Chemical Equipment Operators and Tenders,4.2
3.23,07/2015,Incumbent,1.C.7.a,Innovation,2.75,22,51-9011.00,N,IM,Importance,0.23,Chemical Equipment Operators and Tenders,3.72
3.76,07/2015,Incumbent,1.C.7.b,Analytical Thinking,3.05,22,51-9011.00,N,IM,Importance,0.34,Chemical Equipment Operators and Tenders,4.47
3.39,07/2015,Incumbent,1.C.1.a,Achievement/Effort,3.13,30,51-9012.00,N,IM,Importance,0.13,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.65
3.32,07/2015,Incumbent,1.C.1.b,Persistence,2.85,29,51-9012.00,N,IM,Importance,0.23,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.78
3.45,07/2015,Incumbent,1.C.1.c,Initiative,2.88,29,51-9012.00,N,IM,Importance,0.28,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",4.03
3.26,07/2015,Incumbent,1.C.2.b,Leadership,2.88,30,51-9012.00,N,IM,Importance,0.19,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.64
3.73,07/2015,Incumbent,1.C.3.a,Cooperation,3.2,30,51-9012.00,N,IM,Importance,0.26,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",4.25
3.25,07/2015,Incumbent,1.C.3.b,Concern for Others,2.7,30,51-9012.00,N,IM,Importance,0.27,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.8
3.15,07/2015,Incumbent,1.C.3.c,Social Orientation,2.63,30,51-9012.00,N,IM,Importance,0.26,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.68
4.0,07/2015,Incumbent,1.C.4.a,Self-Control,3.71,30,51-9012.00,N,IM,Importance,0.14,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",4.29
3.51,07/2015,Incumbent,1.C.4.b,Stress Tolerance,2.79,30,51-9012.00,N,IM,Importance,0.35,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",4.23
3.66,07/2015,Incumbent,1.C.4.c,Adaptability/Flexibility,3.16,30,51-9012.00,N,IM,Importance,0.24,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",4.15
4.1,07/2015,Incumbent,1.C.5.a,Dependability,3.88,30,51-9012.00,N,IM,Importance,0.11,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",4.32
3.87,07/2015,Incumbent,1.C.5.b,Attention to Detail,3.45,30,51-9012.00,N,IM,Importance,0.21,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",4.3
3.25,07/2015,Incumbent,1.C.5.c,Integrity,2.89,30,51-9012.00,N,IM,Importance,0.17,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.6
3.76,07/2015,Incumbent,1.C.6,Independence,3.32,30,51-9012.00,N,IM,Importance,0.21,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",4.2
3.0,07/2015,Incumbent,1.C.7.a,Innovation,2.53,30,51-9012.00,N,IM,Importance,0.23,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.48
3.42,07/2015,Incumbent,1.C.7.b,Analytical Thinking,3.17,30,51-9012.00,N,IM,Importance,0.12,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.66
3.53,07/2016,Incumbent,1.C.1.a,Achievement/Effort,3.04,37,51-9021.00,N,IM,Importance,0.24,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.02
3.65,07/2016,Incumbent,1.C.1.b,Persistence,3.03,37,51-9021.00,N,IM,Importance,0.31,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.27
3.79,07/2016,Incumbent,1.C.1.c,Initiative,3.27,37,51-9021.00,N,IM,Importance,0.25,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.3
3.45,07/2016,Incumbent,1.C.2.b,Leadership,2.86,37,51-9021.00,N,IM,Importance,0.29,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.03
4.16,07/2016,Incumbent,1.C.3.a,Cooperation,3.69,37,51-9021.00,N,IM,Importance,0.23,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.63
3.78,07/2016,Incumbent,1.C.3.b,Concern for Others,3.34,37,51-9021.00,N,IM,Importance,0.22,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.22
3.01,07/2016,Incumbent,1.C.3.c,Social Orientation,2.4,37,51-9021.00,N,IM,Importance,0.3,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",3.62
3.74,07/2016,Incumbent,1.C.4.a,Self-Control,3.06,37,51-9021.00,N,IM,Importance,0.33,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.42
3.41,07/2016,Incumbent,1.C.4.b,Stress Tolerance,2.51,36,51-9021.00,N,IM,Importance,0.44,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.31
3.47,07/2016,Incumbent,1.C.4.c,Adaptability/Flexibility,2.99,37,51-9021.00,N,IM,Importance,0.23,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",3.94
4.35,07/2016,Incumbent,1.C.5.a,Dependability,3.86,37,51-9021.00,N,IM,Importance,0.24,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.84
4.33,07/2016,Incumbent,1.C.5.b,Attention to Detail,3.91,37,51-9021.00,N,IM,Importance,0.21,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.75
3.61,07/2016,Incumbent,1.C.5.c,Integrity,3.08,36,51-9021.00,N,IM,Importance,0.26,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.15
3.64,07/2016,Incumbent,1.C.6,Independence,3.02,36,51-9021.00,N,IM,Importance,0.3,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4.25
3.14,07/2016,Incumbent,1.C.7.a,Innovation,2.75,36,51-9021.00,N,IM,Importance,0.19,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",3.53
3.35,07/2016,Incumbent,1.C.7.b,Analytical Thinking,2.8,36,51-9021.00,N,IM,Importance,0.27,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",3.91
3.26,08/2023,Incumbent,1.C.1.a,Achievement/Effort,2.36,17,51-9022.00,N,IM,Importance,0.42,"Grinding and Polishing Workers, Hand",4.15
3.37,08/2023,Incumbent,1.C.1.b,Persistence,2.43,17,51-9022.00,N,IM,Importance,0.44,"Grinding and Polishing Workers, Hand",4.31
3.4,08/2023,Incumbent,1.C.1.c,Initiative,2.1,17,51-9022.00,N,IM,Importance,0.61,"Grinding and Polishing Workers, Hand",4.7
3.29,08/2023,Incumbent,1.C.2.b,Leadership,2.21,17,51-9022.00,N,IM,Importance,0.51,"Grinding and Polishing Workers, Hand",4.37
3.54,08/2023,Incumbent,1.C.3.a,Cooperation,2.63,17,51-9022.00,N,IM,Importance,0.43,"Grinding and Polishing Workers, Hand",4.44
3.3,08/2023,Incumbent,1.C.3.b,Concern for Others,2.26,17,51-9022.00,N,IM,Importance,0.49,"Grinding and Polishing Workers, Hand",4.33
2.52,08/2023,Incumbent,1.C.3.c,Social Orientation,1.95,17,51-9022.00,N,IM,Importance,0.27,"Grinding and Polishing Workers, Hand",3.1
3.65,08/2023,Incumbent,1.C.4.a,Self-Control,2.76,17,51-9022.00,N,IM,Importance,0.42,"Grinding and Polishing Workers, Hand",4.55
3.74,08/2023,Incumbent,1.C.4.b,Stress Tolerance,2.96,17,51-9022.00,N,IM,Importance,0.37,"Grinding and Polishing Workers, Hand",4.52
3.73,08/2023,Incumbent,1.C.4.c,Adaptability/Flexibility,2.77,17,51-9022.00,N,IM,Importance,0.45,"Grinding and Polishing Workers, Hand",4.68
4.35,08/2023,Incumbent,1.C.5.a,Dependability,3.54,17,51-9022.00,N,IM,Importance,0.38,"Grinding and Polishing Workers, Hand",5.0
4.5,08/2023,Incumbent,1.C.5.b,Attention to Detail,3.7,17,51-9022.00,N,IM,Importance,0.38,"Grinding and Polishing Workers, Hand",5.0
4.16,08/2023,Incumbent,1.C.5.c,Integrity,3.48,17,51-9022.00,N,IM,Importance,0.32,"Grinding and Polishing Workers, Hand",4.83
3.87,08/2023,Incumbent,1.C.6,Independence,3.34,17,51-9022.00,N,IM,Importance,0.25,"Grinding and Polishing Workers, Hand",4.41
3.35,08/2023,Incumbent,1.C.7.a,Innovation,2.5,17,51-9022.00,N,IM,Importance,0.4,"Grinding and Polishing Workers, Hand",4.19
3.36,08/2023,Incumbent,1.C.7.b,Analytical Thinking,2.22,17,51-9022.00,N,IM,Importance,0.54,"Grinding and Polishing Workers, Hand",4.5
3.57,08/2023,Incumbent,1.C.1.a,Achievement/Effort,3.02,19,51-9023.00,N,IM,Importance,0.26,"Mixing and Blending Machine Setters, Operators, and Tenders",4.12
3.51,08/2023,Incumbent,1.C.1.b,Persistence,2.98,19,51-9023.00,N,IM,Importance,0.26,"Mixing and Blending Machine Setters, Operators, and Tenders",4.05
